Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;Delta T1;DeltaT2;
3582;30.0246;29.7781;-256.751;-256.262;-256.692;-256.895;-256.942;-255.972;9:49:29;0.2465;;
3583;30.0168;29.7703;-256.747;-256.262;-256.7;-256.903;-256.942;-255.964;9:49:29;0.2465;;
3584;30.0168;29.7781;-256.751;-256.254;-256.684;-256.895;-256.95;-255.972;9:49:30;0.2387;;
3585;30.0246;29.7703;-256.751;-256.262;-256.692;-256.895;-256.95;-255.964;9:49:30;0.2543;;
3586;30.009;29.7703;-256.751;-256.262;-256.684;-256.895;-256.942;-255.972;9:49:31;0.2387;;
3587;30.009;29.7703;-256.751;-256.269;-256.692;-256.903;-256.942;-255.964;9:49:31;0.2387;;
3588;30.0011;29.7625;-256.751;-256.262;-256.692;-256.895;-256.942;-255.972;9:49:32;0.2386;;
3589;30.0011;29.7703;-256.751;-256.262;-256.692;-256.903;-256.942;-255.964;9:49:32;0.2308;;
3590;29.9933;29.7546;-256.751;-256.262;-256.692;-256.903;-256.942;-255.972;9:49:33;0.2387;;
3591;29.9933;29.7625;-256.751;-256.262;-256.7;-256.895;-256.95;-255.964;9:49:33;0.2308;;
3592;29.9855;29.7546;-256.755;-256.262;-256.684;-256.895;-256.942;-255.972;9:49:34;0.2309;;
3593;29.9855;29.7625;-256.751;-256.262;-256.692;-256.895;-256.95;-255.964;9:49:34;0.223;;
3594;29.9855;29.7468;-256.755;-256.262;-256.684;-256.895;-256.942;-255.964;9:49:35;0.2387;;
3595;29.9777;29.7546;-256.755;-256.254;-256.692;-256.895;-256.958;-255.972;9:49:35;0.2231;;
3596;29.9855;29.7625;-256.751;-256.254;-256.684;-256.895;-256.95;-255.972;9:49:36;0.223;;
3597;29.9777;29.7546;-256.755;-256.262;-256.684;-256.895;-256.95;-255.972;9:49:36;0.2231;;
3598;29.9777;29.7546;-256.751;-256.254;-256.684;-256.888;-256.95;-255.964;9:49:37;0.2231;;
3599;29.9777;29.7546;-256.755;-256.254;-256.684;-256.888;-256.942;-255.972;9:49:37;0.2231;;
3600;29.9777;29.7468;-256.755;-256.25;-256.692;-256.895;-256.95;-255.964;9:49:38;0.2309;;
3601;29.9777;29.7546;-256.755;-256.262;-256.684;-256.895;-256.942;-255.98;9:49:38;0.2231;;
3602;29.9777;29.7468;-256.755;-256.254;-256.684;-256.888;-256.95;-255.964;9:49:39;0.2309;;
3603;29.9855;29.7546;-256.751;-256.254;-256.692;-256.895;-256.942;-255.972;9:49:39;0.2309;;
3604;29.9777;29.7546;-256.751;-256.25;-256.692;-256.895;-256.95;-255.972;9:49:40;0.2231;;
3605;29.9698;29.7546;-256.751;-256.254;-256.684;-256.895;-256.942;-255.972;9:49:40;0.2152;;
3606;29.9777;29.7546;-256.751;-256.254;-256.692;-256.895;-256.95;-255.972;9:49:41;0.2231;;
3607;29.9777;29.7468;-256.751;-256.254;-256.684;-256.888;-256.942;-255.972;9:49:41;0.2309;;
3608;29.9777;29.7468;-256.747;-256.254;-256.684;-256.895;-256.942;-255.964;9:49:42;0.2309;;
3609;29.9777;29.7468;-256.747;-256.254;-256.692;-256.895;-256.95;-255.972;9:49:42;0.2309;;
3610;29.9777;29.7468;-256.747;-256.254;-256.684;-256.895;-256.95;-255.972;9:49:43;0.2309;;
3611;29.9855;29.7468;-256.751;-256.262;-256.692;-256.903;-256.942;-255.964;9:49:43;0.2387;;
3612;29.9777;29.7546;-256.751;-256.25;-256.692;-256.895;-256.95;-255.972;9:49:44;0.2231;;
3613;29.9777;29.7546;-256.747;-256.254;-256.684;-256.895;-256.942;-255.972;9:49:44;0.2231;;
3614;29.9777;29.7546;-256.751;-256.254;-256.692;-256.895;-256.95;-255.972;9:49:45;0.2231;;
3615;29.9855;29.7546;-256.751;-256.254;-256.684;-256.903;-256.942;-255.972;9:49:45;0.2309;;
3616;29.9855;29.7546;-256.755;-256.25;-256.684;-256.895;-256.95;-255.972;9:49:46;0.2309;;
3617;29.9855;29.7546;-256.755;-256.254;-256.684;-256.903;-256.95;-255.972;9:49:46;0.2309;;
3618;29.9933;29.7546;-256.755;-256.254;-256.684;-256.888;-256.942;-255.972;9:49:47;0.2387;;
3619;29.9933;29.7546;-256.751;-256.262;-256.692;-256.903;-256.95;-255.964;9:49:47;0.2387;;
3620;29.9933;29.7546;-256.755;-256.254;-256.692;-256.888;-256.942;-255.964;9:49:48;0.2387;;
3621;29.9933;29.7546;-256.747;-256.254;-256.684;-256.888;-256.935;-255.972;9:49:48;0.2387;;
3622;29.9933;29.7546;-256.751;-256.254;-256.7;-256.888;-256.935;-255.972;9:49:49;0.2387;;
3623;30.0011;29.7625;-256.747;-256.262;-256.684;-256.895;-256.935;-255.964;9:49:49;0.2386;;
3624;30.0011;29.7546;-256.755;-256.254;-256.7;-256.888;-256.942;-255.972;9:49:50;0.2465;;
3625;30.0011;29.7625;-256.755;-256.254;-256.692;-256.895;-256.935;-255.98;9:49:50;0.2386;;
3626;30.009;29.7625;-256.751;-256.254;-256.684;-256.888;-256.942;-255.972;9:49:51;0.2465;;
3627;30.009;29.7625;-256.755;-256.254;-256.692;-256.888;-256.935;-255.972;9:49:51;0.2465;;
3628;30.0168;29.7625;-256.755;-256.254;-256.692;-256.888;-256.935;-255.972;9:49:52;0.2543;;
3629;30.009;29.7625;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:49:52;0.2465;;
3630;30.009;29.7625;-256.751;-256.262;-256.692;-256.895;-256.942;-255.98;9:49:53;0.2465;;
3631;30.0168;29.7703;-256.751;-256.254;-256.692;-256.888;-256.942;-255.972;9:49:53;0.2465;;
3632;30.0168;29.7625;-256.751;-256.254;-256.692;-256.888;-256.942;-255.964;9:49:54;0.2543;;
3633;30.0168;29.7703;-256.755;-256.254;-256.692;-256.895;-256.935;-255.972;9:49:54;0.2465;;
3634;30.0246;29.7703;-256.755;-256.254;-256.692;-256.895;-256.942;-255.964;9:49:55;0.2543;;
3635;30.0285;29.7781;-256.755;-256.262;-256.692;-256.888;-256.942;-255.972;9:49:55;0.2504;;
3636;30.0207;29.7703;-256.751;-256.254;-256.692;-256.888;-256.942;-255.972;9:49:56;0.2504;;
3637;30.0246;29.7703;-256.758;-256.254;-256.684;-256.888;-256.942;-255.972;9:49:56;0.2543;;
3638;30.0285;29.7781;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:49:57;0.2504;;
3639;30.0324;29.7703;-256.751;-256.254;-256.684;-256.888;-256.942;-255.964;9:49:57;0.2621;;
3640;30.0324;29.7859;-256.755;-256.25;-256.692;-256.888;-256.942;-255.98;9:49:58;0.2465;;
3641;30.0246;29.7859;-256.751;-256.25;-256.692;-256.895;-256.95;-255.972;9:49:58;0.2387;;
3642;30.0324;29.7859;-256.747;-256.254;-256.692;-256.895;-256.942;-255.972;9:49:59;0.2465;;
3643;30.0324;29.7859;-256.743;-256.25;-256.684;-256.903;-256.935;-255.98;9:49:59;0.2465;;
3644;30.0324;29.7859;-256.747;-256.254;-256.684;-256.895;-256.942;-255.972;9:50:00;0.2465;;
3645;30.0324;29.7938;-256.743;-256.262;-256.684;-256.895;-256.935;-255.972;9:50:00;0.2386;;
3646;30.0363;29.7938;-256.747;-256.254;-256.684;-256.895;-256.95;-255.972;9:50:01;0.2425;;
3647;30.0363;29.7938;-256.751;-256.254;-256.692;-256.903;-256.942;-255.972;9:50:01;0.2425;;
3648;30.0363;29.7938;-256.743;-256.254;-256.684;-256.888;-256.935;-255.972;9:50:02;0.2425;;
3649;30.0403;29.8016;-256.743;-256.262;-256.684;-256.895;-256.942;-255.972;9:50:02;0.2387;;
3650;30.0363;29.8016;-256.747;-256.25;-256.684;-256.888;-256.935;-255.98;9:50:03;0.2347;;
3651;30.0403;29.8016;-256.743;-256.262;-256.684;-256.888;-256.942;-255.972;9:50:03;0.2387;;
3652;30.0403;29.7938;-256.743;-256.25;-256.692;-256.895;-256.935;-255.972;9:50:04;0.2465;;
3653;30.0403;29.8016;-256.747;-256.254;-256.7;-256.895;-256.942;-255.972;9:50:04;0.2387;;
3654;30.0442;29.8016;-256.743;-256.254;-256.7;-256.888;-256.942;-255.972;9:50:05;0.2426;;
3655;30.0442;29.8016;-256.747;-256.254;-256.7;-256.895;-256.942;-255.98;9:50:05;0.2426;;
3656;30.052;29.8016;-256.743;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:06;0.2504;;
3657;30.052;29.7938;-256.743;-256.258;-256.7;-256.888;-256.942;-255.972;9:50:06;0.2582;;
3658;30.0442;29.8016;-256.731;-256.25;-256.7;-256.888;-256.942;-255.972;9:50:07;0.2426;;
3659;30.052;29.8016;-256.743;-256.254;-256.7;-256.895;-256.942;-255.964;9:50:07;0.2504;;
3660;30.0598;29.8094;-256.743;-256.254;-256.7;-256.895;-256.942;-255.964;9:50:08;0.2504;;
3661;30.0598;29.8094;-256.731;-256.254;-256.692;-256.895;-256.95;-255.964;9:50:08;0.2504;;
3662;30.0598;29.8094;-256.747;-256.254;-256.692;-256.895;-256.95;-255.972;9:50:09;0.2504;;
3663;30.0598;29.8172;-256.735;-256.254;-256.692;-256.895;-256.942;-255.964;9:50:09;0.2426;;
3664;30.052;29.8094;-256.743;-256.25;-256.7;-256.895;-256.942;-255.972;9:50:10;0.2426;;
3665;30.052;29.8172;-256.743;-256.262;-256.692;-256.895;-256.935;-255.972;9:50:10;0.2348;;
3666;30.0598;29.8251;-256.743;-256.254;-256.7;-256.888;-256.95;-255.972;9:50:11;0.2347;;
3667;30.052;29.8172;-256.747;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:11;0.2348;;
3668;30.0598;29.8172;-256.747;-256.25;-256.692;-256.895;-256.95;-255.98;9:50:12;0.2426;;
3669;30.052;29.8094;-256.751;-256.258;-256.692;-256.903;-256.942;-255.964;9:50:12;0.2426;;
3670;30.052;29.8172;-256.747;-256.254;-256.692;-256.895;-256.95;-255.972;9:50:13;0.2348;;
3671;30.0442;29.8172;-256.751;-256.254;-256.692;-256.888;-256.942;-255.972;9:50:13;0.227;;
3672;30.052;29.8172;-256.747;-256.254;-256.684;-256.895;-256.95;-255.964;9:50:14;0.2348;;
3673;30.0442;29.8094;-256.751;-256.25;-256.692;-256.888;-256.95;-255.972;9:50:14;0.2348;;
3674;30.0442;29.8094;-256.751;-256.262;-256.692;-256.888;-256.95;-255.972;9:50:15;0.2348;;
3675;30.0403;29.8016;-256.755;-256.254;-256.692;-256.895;-256.95;-255.972;9:50:15;0.2387;;
3676;30.0363;29.8094;-256.747;-256.262;-256.692;-256.888;-256.942;-255.972;9:50:16;0.2269;;
3677;30.0403;29.8172;-256.743;-256.254;-256.692;-256.895;-256.942;-255.98;9:50:16;0.2231;;
3678;30.0363;29.8172;-256.743;-256.262;-256.692;-256.888;-256.935;-255.972;9:50:17;0.2191;;
3679;30.0363;29.8172;-256.735;-256.262;-256.7;-256.888;-256.942;-255.972;9:50:17;0.2191;;
3680;30.0363;29.8172;-256.743;-256.254;-256.7;-256.888;-256.942;-255.98;9:50:18;0.2191;;
3681;30.0324;29.8172;-256.747;-256.254;-256.7;-256.888;-256.942;-255.972;9:50:18;0.2152;;
3682;30.0324;29.8172;-256.743;-256.254;-256.692;-256.888;-256.942;-255.972;9:50:19;0.2152;;
3683;30.0324;29.8094;-256.743;-256.254;-256.684;-256.888;-256.942;-255.972;9:50:19;0.223;;
3684;30.0324;29.8172;-256.743;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:20;0.2152;;
3685;30.0285;29.8172;-256.743;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:20;0.2113;;
3686;30.0324;29.8094;-256.743;-256.254;-256.7;-256.895;-256.942;-255.98;9:50:21;0.223;;
3687;30.0285;29.8172;-256.743;-256.25;-256.692;-256.895;-256.942;-255.972;9:50:21;0.2113;;
3688;30.0285;29.8094;-256.743;-256.254;-256.692;-256.895;-256.942;-255.98;9:50:22;0.2191;;
3689;30.0285;29.8094;-256.743;-256.25;-256.692;-256.888;-256.942;-255.972;9:50:22;0.2191;;
3690;30.0285;29.8094;-256.743;-256.25;-256.692;-256.895;-256.95;-255.972;9:50:23;0.2191;;
3691;30.0285;29.7938;-256.743;-256.254;-256.692;-256.895;-256.942;-255.98;9:50:23;0.2347;;
3692;30.0285;29.8016;-256.743;-256.25;-256.692;-256.888;-256.942;-255.98;9:50:24;0.2269;;
3693;30.0168;29.7938;-256.743;-256.25;-256.692;-256.895;-256.942;-255.98;9:50:24;0.223;;
3694;30.0246;29.7938;-256.743;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:25;0.2308;;
3695;30.0246;29.7938;-256.743;-256.258;-256.692;-256.895;-256.942;-255.98;9:50:25;0.2308;;
3696;30.0168;29.7859;-256.747;-256.254;-256.692;-256.903;-256.935;-255.98;9:50:26;0.2309;;
3697;30.0168;29.7938;-256.747;-256.254;-256.692;-256.888;-256.95;-255.972;9:50:26;0.223;;
3698;30.009;29.7859;-256.747;-256.254;-256.692;-256.895;-256.942;-255.98;9:50:27;0.2231;;
3699;30.0011;29.7859;-256.743;-256.262;-256.684;-256.888;-256.942;-255.972;9:50:27;0.2152;;
3700;30.0011;29.7781;-256.747;-256.254;-256.7;-256.895;-256.942;-255.972;9:50:28;0.223;;
3701;29.9933;29.7781;-256.743;-256.262;-256.7;-256.895;-256.942;-255.98;9:50:28;0.2152;;
3702;29.9933;29.7703;-256.743;-256.254;-256.7;-256.895;-256.935;-255.972;9:50:29;0.223;;
3703;29.9933;29.7703;-256.743;-256.262;-256.692;-256.895;-256.95;-255.972;9:50:29;0.223;;
3704;29.9933;29.7625;-256.747;-256.254;-256.692;-256.895;-256.935;-255.972;9:50:30;0.2308;;
3705;29.9855;29.7625;-256.735;-256.254;-256.7;-256.895;-256.942;-255.972;9:50:30;0.223;;
3706;29.9855;29.7703;-256.743;-256.254;-256.684;-256.895;-256.942;-255.972;9:50:31;0.2152;;
3707;29.9933;29.7703;-256.743;-256.254;-256.692;-256.903;-256.942;-255.972;9:50:31;0.223;;
3708;29.9855;29.7625;-256.735;-256.262;-256.684;-256.903;-256.942;-255.972;9:50:32;0.223;;
3709;29.9855;29.7546;-256.735;-256.254;-256.7;-256.895;-256.942;-255.972;9:50:32;0.2309;;
3710;29.9933;29.7625;-256.743;-256.254;-256.692;-256.903;-256.942;-255.972;9:50:33;0.2308;;
3711;29.9855;29.7546;-256.743;-256.254;-256.684;-256.895;-256.935;-255.964;9:50:33;0.2309;;
3712;29.9933;29.7546;-256.735;-256.254;-256.692;-256.903;-256.935;-255.964;9:50:34;0.2387;;
3713;30.0011;29.7546;-256.743;-256.262;-256.684;-256.895;-256.935;-255.972;9:50:34;0.2465;;
3714;30.0011;29.7546;-256.743;-256.254;-256.684;-256.895;-256.935;-255.972;9:50:35;0.2465;;
3715;30.0011;29.7468;-256.739;-256.254;-256.684;-256.895;-256.935;-255.972;9:50:35;0.2543;;
3716;30.009;29.7468;-256.735;-256.254;-256.692;-256.903;-256.942;-255.964;9:50:36;0.2622;;
3717;30.0011;29.7468;-256.743;-256.254;-256.692;-256.895;-256.935;-255.972;9:50:36;0.2543;;
3718;30.009;29.7468;-256.743;-256.254;-256.684;-256.888;-256.942;-255.964;9:50:37;0.2622;;
3719;30.0011;29.7468;-256.735;-256.262;-256.684;-256.895;-256.935;-255.964;9:50:37;0.2543;;
3720;30.009;29.7468;-256.743;-256.262;-256.692;-256.888;-256.942;-255.964;9:50:38;0.2622;;
3721;30.0011;29.7546;-256.743;-256.254;-256.692;-256.895;-256.95;-255.972;9:50:38;0.2465;;
3722;30.0011;29.7468;-256.743;-256.254;-256.7;-256.888;-256.942;-255.972;9:50:39;0.2543;;
3723;30.009;29.7546;-256.743;-256.262;-256.692;-256.895;-256.95;-255.972;9:50:39;0.2544;;
3724;30.009;29.7546;-256.743;-256.262;-256.692;-256.888;-256.942;-255.98;9:50:40;0.2544;;
3725;30.009;29.7468;-256.743;-256.262;-256.684;-256.888;-256.95;-255.964;9:50:40;0.2622;;
3726;30.009;29.7546;-256.735;-256.262;-256.684;-256.888;-256.942;-255.972;9:50:41;0.2544;;
3727;30.0168;29.7546;-256.743;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:41;0.2622;;
3728;30.0168;29.7546;-256.743;-256.262;-256.692;-256.888;-256.95;-255.972;9:50:42;0.2622;;
3729;30.0168;29.7468;-256.743;-256.262;-256.684;-256.895;-256.935;-255.972;9:50:42;0.27;;
3730;30.009;29.7625;-256.747;-256.262;-256.692;-256.888;-256.942;-255.98;9:50:43;0.2465;;
3731;30.0168;29.7625;-256.743;-256.262;-256.684;-256.895;-256.95;-255.972;9:50:43;0.2543;;
3732;30.0168;29.7625;-256.747;-256.262;-256.692;-256.888;-256.942;-255.972;9:50:44;0.2543;;
3733;30.0246;29.7625;-256.743;-256.262;-256.692;-256.895;-256.942;-255.972;9:50:44;0.2621;;
3734;30.0246;29.7625;-256.747;-256.262;-256.684;-256.895;-256.942;-255.964;9:50:45;0.2621;;
3735;30.0246;29.7703;-256.735;-256.262;-256.692;-256.895;-256.942;-255.972;9:50:45;0.2543;;
3736;30.0246;29.7781;-256.739;-256.254;-256.692;-256.895;-256.935;-255.972;9:50:46;0.2465;;
3737;30.0285;29.7781;-256.747;-256.254;-256.684;-256.895;-256.942;-255.972;9:50:46;0.2504;;
3738;30.0285;29.7781;-256.747;-256.254;-256.692;-256.888;-256.935;-255.972;9:50:47;0.2504;;
3739;30.0324;29.7703;-256.743;-256.254;-256.684;-256.895;-256.942;-255.972;9:50:47;0.2621;;
3740;30.0285;29.7859;-256.743;-256.262;-256.684;-256.895;-256.942;-255.964;9:50:48;0.2426;;
3741;30.0324;29.7859;-256.747;-256.254;-256.692;-256.895;-256.942;-255.972;9:50:48;0.2465;;
3742;30.0363;29.7781;-256.743;-256.254;-256.692;-256.888;-256.935;-255.972;9:50:49;0.2582;;
3743;30.0324;29.7859;-256.743;-256.262;-256.692;-256.895;-256.935;-255.972;9:50:49;0.2465;;
3744;30.0324;29.7859;-256.747;-256.254;-256.684;-256.895;-256.935;-255.964;9:50:50;0.2465;;
3745;30.0363;29.7859;-256.747;-256.254;-256.692;-256.888;-256.935;-255.972;9:50:50;0.2504;;
3746;30.0363;29.7938;-256.747;-256.254;-256.684;-256.895;-256.942;-255.972;9:50:51;0.2425;;
3747;30.0403;29.7938;-256.743;-256.254;-256.684;-256.888;-256.942;-255.972;9:50:51;0.2465;;
3748;30.0363;29.7938;-256.735;-256.254;-256.692;-256.895;-256.95;-255.964;9:50:52;0.2425;;
3749;30.0442;29.7938;-256.743;-256.262;-256.684;-256.888;-256.942;-255.964;9:50:52;0.2504;;
3750;30.0403;29.8016;-256.735;-256.254;-256.692;-256.888;-256.942;-255.972;9:50:53;0.2387;;
3751;30.0403;29.7938;-256.735;-256.262;-256.692;-256.895;-256.935;-255.964;9:50:53;0.2465;;
3752;30.0442;29.8016;-256.727;-256.254;-256.692;-256.895;-256.935;-255.972;9:50:54;0.2426;;
3753;30.0442;29.8016;-256.735;-256.262;-256.684;-256.888;-256.935;-255.964;9:50:54;0.2426;;
3754;30.052;29.8016;-256.735;-256.262;-256.692;-256.895;-256.935;-255.964;9:50:55;0.2504;;
3755;30.0442;29.8016;-256.743;-256.254;-256.684;-256.888;-256.935;-255.964;9:50:55;0.2426;;
3756;30.052;29.8172;-256.743;-256.254;-256.684;-256.895;-256.935;-255.964;9:50:56;0.2348;;
3757;30.052;29.8094;-256.743;-256.262;-256.692;-256.895;-256.935;-255.964;9:50:56;0.2426;;
3758;30.052;29.8172;-256.735;-256.254;-256.692;-256.888;-256.935;-255.964;9:50:57;0.2348;;
3759;30.052;29.8172;-256.735;-256.254;-256.692;-256.888;-256.935;-255.972;9:50:57;0.2348;;
3760;30.0676;29.8172;-256.735;-256.254;-256.7;-256.895;-256.942;-255.964;9:50:58;0.2504;;
3761;30.052;29.8172;-256.743;-256.262;-256.692;-256.895;-256.942;-255.972;9:50:58;0.2348;;
3762;30.0598;29.8251;-256.735;-256.262;-256.692;-256.888;-256.935;-255.956;9:50:59;0.2347;;
3763;30.0598;29.8172;-256.735;-256.254;-256.684;-256.888;-256.935;-255.964;9:50:59;0.2426;;
3764;30.0598;29.8251;-256.735;-256.262;-256.692;-256.88;-256.942;-255.972;9:51:00;0.2347;;
3765;30.0598;29.8172;-256.727;-256.262;-256.692;-256.895;-256.942;-255.964;9:51:00;0.2426;;
3766;30.052;29.8172;-256.743;-256.254;-256.692;-256.888;-256.942;-255.972;9:51:01;0.2348;;
3767;30.052;29.8172;-256.735;-256.262;-256.692;-256.895;-256.935;-255.964;9:51:01;0.2348;;
3768;30.0598;29.8172;-256.735;-256.254;-256.692;-256.888;-256.95;-255.972;9:51:02;0.2426;;
3769;30.0598;29.8172;-256.743;-256.262;-256.692;-256.888;-256.942;-255.964;9:51:02;0.2426;;
3770;30.052;29.8172;-256.731;-256.258;-256.692;-256.895;-256.942;-255.98;9:51:03;0.2348;;
3771;30.052;29.8172;-256.743;-256.254;-256.692;-256.888;-256.935;-255.964;9:51:03;0.2348;;
3772;30.052;29.8251;-256.743;-256.254;-256.692;-256.888;-256.942;-255.972;9:51:04;0.2269;;
3773;30.052;29.8172;-256.743;-256.254;-256.692;-256.895;-256.95;-255.964;9:51:04;0.2348;;
3774;30.052;29.8172;-256.747;-256.262;-256.7;-256.88;-256.95;-255.964;9:51:05;0.2348;;
3775;30.0442;29.8172;-256.743;-256.262;-256.684;-256.88;-256.942;-255.964;9:51:05;0.227;;
3776;30.0442;29.8172;-256.747;-256.262;-256.684;-256.88;-256.942;-255.964;9:51:06;0.227;;
3777;30.0442;29.8172;-256.747;-256.262;-256.684;-256.88;-256.935;-255.964;9:51:06;0.227;;
3778;30.0442;29.8094;-256.747;-256.254;-256.684;-256.88;-256.942;-255.972;9:51:07;0.2348;;
3779;30.0403;29.8094;-256.747;-256.254;-256.684;-256.88;-256.935;-255.964;9:51:07;0.2309;;
3780;30.0403;29.8016;-256.747;-256.254;-256.684;-256.888;-256.942;-255.956;9:51:08;0.2387;;
3781;30.0442;29.8094;-256.743;-256.25;-256.684;-256.88;-256.942;-255.972;9:51:08;0.2348;;
3782;30.0363;29.8172;-256.747;-256.254;-256.676;-256.888;-256.942;-255.964;9:51:09;0.2191;;
3783;30.0363;29.8094;-256.743;-256.254;-256.684;-256.888;-256.95;-255.964;9:51:09;0.2269;;
3784;30.0363;29.8094;-256.743;-256.254;-256.684;-256.888;-256.935;-255.964;9:51:10;0.2269;;
3785;30.0324;29.8172;-256.743;-256.254;-256.684;-256.888;-256.95;-255.964;9:51:10;0.2152;;
3786;30.0324;29.8094;-256.743;-256.254;-256.692;-256.88;-256.95;-255.964;9:51:11;0.223;;
3787;30.0285;29.8094;-256.743;-256.254;-256.692;-256.888;-256.95;-255.964;9:51:11;0.2191;;
3788;30.0246;29.8016;-256.747;-256.254;-256.684;-256.888;-256.935;-255.964;9:51:12;0.223;;
3789;30.0246;29.8016;-256.743;-256.254;-256.684;-256.88;-256.95;-255.972;9:51:12;0.223;;
3790;30.0246;29.8016;-256.739;-256.265;-256.692;-256.888;-256.942;-255.964;9:51:13;0.223;;
3791;30.0246;29.8016;-256.743;-256.254;-256.692;-256.888;-256.942;-255.964;9:51:13;0.223;;
3792;30.0246;29.7938;-256.743;-256.262;-256.692;-256.88;-256.95;-255.972;9:51:14;0.2308;;
3793;30.0168;29.7938;-256.747;-256.254;-256.684;-256.888;-256.942;-255.964;9:51:14;0.223;;
3794;30.0168;29.7938;-256.735;-256.262;-256.692;-256.888;-256.942;-255.972;9:51:15;0.223;;
3795;30.0168;29.7938;-256.735;-256.262;-256.692;-256.88;-256.95;-255.972;9:51:15;0.223;;
3796;30.0168;29.7938;-256.735;-256.262;-256.692;-256.888;-256.942;-255.972;9:51:16;0.223;;
3797;30.009;29.7938;-256.735;-256.262;-256.684;-256.88;-256.942;-255.972;9:51:16;0.2152;;
3798;30.009;29.7859;-256.743;-256.262;-256.692;-256.888;-256.942;-255.972;9:51:17;0.2231;;
3799;30.0011;29.7859;-256.735;-256.262;-256.692;-256.88;-256.95;-255.964;9:51:17;0.2152;;
3800;30.009;29.7859;-256.743;-256.262;-256.684;-256.88;-256.95;-255.972;9:51:18;0.2231;;
3801;29.9933;29.7859;-256.735;-256.262;-256.692;-256.888;-256.95;-255.972;9:51:18;0.2074;;
3802;29.9933;29.7781;-256.743;-256.262;-256.692;-256.888;-256.942;-255.964;9:51:19;0.2152;;
3803;29.9933;29.7781;-256.743;-256.262;-256.692;-256.88;-256.95;-255.972;9:51:19;0.2152;;
3804;29.9855;29.7703;-256.743;-256.262;-256.692;-256.888;-256.942;-255.972;9:51:20;0.2152;;
3805;29.9933;29.7703;-256.743;-256.262;-256.7;-256.88;-256.942;-255.964;9:51:20;0.223;;
3806;29.9855;29.7703;-256.743;-256.254;-256.684;-256.88;-256.935;-255.972;9:51:21;0.2152;;
3807;29.9698;29.7625;-256.735;-256.262;-256.692;-256.88;-256.95;-255.972;9:51:21;0.2073;;
3808;29.9777;29.7625;-256.743;-256.269;-256.692;-256.895;-256.942;-255.972;9:51:22;0.2152;;
3809;29.9777;29.7625;-256.743;-256.254;-256.692;-256.888;-256.942;-255.972;9:51:22;0.2152;;
3810;29.9698;29.7546;-256.735;-256.262;-256.7;-256.888;-256.942;-255.972;9:51:23;0.2152;;
3811;29.9698;29.7468;-256.743;-256.269;-256.692;-256.88;-256.95;-255.972;9:51:23;0.223;;
3812;29.9698;29.7546;-256.735;-256.262;-256.684;-256.888;-256.95;-255.972;9:51:24;0.2152;;
3813;29.9698;29.7468;-256.747;-256.262;-256.684;-256.88;-256.95;-255.964;9:51:24;0.223;;
3814;29.9698;29.7468;-256.743;-256.262;-256.684;-256.88;-256.942;-255.972;9:51:25;0.223;;
3815;29.962;29.7546;-256.743;-256.262;-256.684;-256.88;-256.942;-255.972;9:51:25;0.2074;;
3816;29.9698;29.7468;-256.743;-256.262;-256.684;-256.888;-256.95;-255.972;9:51:26;0.223;;
3817;29.9777;29.7546;-256.743;-256.262;-256.692;-256.88;-256.942;-255.972;9:51:26;0.2231;;
3818;29.9698;29.7468;-256.747;-256.262;-256.692;-256.888;-256.95;-255.964;9:51:27;0.223;;
3819;29.9777;29.7546;-256.747;-256.262;-256.692;-256.888;-256.942;-255.972;9:51:27;0.2231;;
3820;29.9698;29.7546;-256.747;-256.262;-256.684;-256.888;-256.95;-255.972;9:51:28;0.2152;;
3821;29.9777;29.7625;-256.747;-256.262;-256.692;-256.88;-256.95;-255.972;9:51:28;0.2152;;
3822;29.9698;29.7625;-256.747;-256.262;-256.692;-256.888;-256.942;-255.972;9:51:29;0.2073;;
3823;29.9777;29.7625;-256.743;-256.262;-256.684;-256.888;-256.958;-255.972;9:51:29;0.2152;;
3824;29.9855;29.7625;-256.743;-256.262;-256.692;-256.895;-256.95;-255.972;9:51:30;0.223;;
3825;29.9777;29.7625;-256.747;-256.262;-256.7;-256.888;-256.95;-255.972;9:51:30;0.2152;;
3826;29.9777;29.7703;-256.743;-256.262;-256.692;-256.888;-256.958;-255.972;9:51:31;0.2074;;
