Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;;С куллеромм;Макс;Мин;deLTA;Без куллера;Макс;Мин;deLTA
1913;35.1696;34.078;-256.755;-256.262;-256.692;-256.888;-256.95;-255.996;11:56:59;;;;;;;;;
1914;35.193;34.0897;-256.755;-256.254;-256.692;-256.895;-256.95;-255.988;11:56:59;;;;;;;;;
1915;35.2087;34.1014;-256.758;-256.262;-256.692;-256.895;-256.942;-255.996;11:57:00;;;;;;;;;
1916;35.2165;34.1093;-256.758;-256.254;-256.684;-256.888;-256.935;-255.996;11:57:00;;;;;;;;;
1917;35.2282;34.1132;-256.755;-256.254;-256.684;-256.895;-256.942;-255.988;11:57:01;;;;;;;;;
1918;35.2517;34.1288;-256.758;-256.254;-256.684;-256.888;-256.942;-255.996;11:57:01;;;;;;;;;
1919;35.2674;34.1445;-256.755;-256.265;-256.684;-256.895;-256.935;-255.988;11:57:02;;;;;;;;;
1920;35.283;34.1523;-256.755;-256.254;-256.684;-256.895;-256.942;-255.988;11:57:02;;;;;;;;;
1921;35.3143;34.1679;-256.747;-256.254;-256.692;-256.888;-256.935;-255.996;11:57:03;;;;;;;;;
1922;35.33;34.1758;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:03;;;;;;;;;
1923;35.3534;34.1914;-256.747;-256.262;-256.684;-256.895;-256.935;-255.988;11:57:04;;;;;;;;;
1924;35.3691;34.2071;-256.751;-256.269;-256.676;-256.888;-256.935;-255.996;11:57:04;;;;;;;;;
1925;35.3926;34.2149;-256.751;-256.262;-256.692;-256.895;-256.935;-255.996;11:57:05;;;;;;;;;
1926;35.416;34.2306;-256.751;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:05;;;;;;;;;
1927;35.4278;34.254;-256.747;-256.262;-256.684;-256.895;-256.935;-255.996;11:57:06;;;;;;;;;
1928;35.4434;34.2619;-256.755;-256.262;-256.692;-256.888;-256.942;-255.98;11:57:06;;;;;;;;;
1929;35.4669;34.2775;-256.751;-256.262;-256.684;-256.895;-256.935;-255.988;11:57:07;;;;;;;;;
1930;35.4826;34.2853;-256.751;-256.262;-256.684;-256.895;-256.935;-255.996;11:57:07;;;;;;;;;
1931;35.4982;34.2971;-256.751;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:08;;;;;;;;;
1932;35.5217;34.3127;-256.751;-256.269;-256.692;-256.895;-256.95;-255.988;11:57:08;;;;;;;;;
1933;35.5295;34.3284;-256.751;-256.269;-256.692;-256.895;-256.935;-255.996;11:57:09;;;;;;;;;
1934;35.5373;34.344;-256.755;-256.262;-256.684;-256.895;-256.942;-255.996;11:57:09;;;;;;;;;
1935;35.5608;34.3518;-256.755;-256.254;-256.684;-256.895;-256.935;-255.996;11:57:10;;;;;;;;;
1936;35.5765;34.3675;-256.755;-256.262;-256.676;-256.888;-256.935;-255.988;11:57:10;;;;;;;;;
1937;35.5999;34.3831;-256.751;-256.254;-256.684;-256.888;-256.942;-255.988;11:57:11;;;;;;;;;
1938;35.6234;34.391;-256.755;-256.262;-256.684;-256.888;-256.942;-255.988;11:57:11;;;;;;;;;
1939;35.6312;34.4066;-256.751;-256.254;-256.684;-256.888;-256.942;-255.996;11:57:12;;;;;;;;;
1940;35.6469;34.4144;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;11:57:12;;;;;;;;;
1941;35.6547;34.4301;-256.751;-256.254;-256.684;-256.88;-256.942;-255.988;11:57:13;;;;;;;;;
1942;35.6743;34.4457;-256.755;-256.262;-256.684;-256.88;-256.935;-255.988;11:57:13;;;;;;;;;
1943;35.6977;34.4536;-256.751;-256.262;-256.692;-256.888;-256.942;-255.988;11:57:14;;;;;;;;;
1944;35.7212;34.4692;-256.758;-256.262;-256.684;-256.888;-256.942;-255.996;11:57:14;;;;;;;;;
1945;35.729;34.4888;-256.758;-256.262;-256.684;-256.888;-256.942;-255.988;11:57:15;;;;;;;;;
1946;35.7447;34.4927;-256.751;-256.254;-256.684;-256.88;-256.95;-255.988;11:57:15;;;;;;;;;
1947;35.7682;34.5005;-256.755;-256.254;-256.684;-256.888;-256.942;-255.988;11:57:16;;;;;;;;;
1948;35.776;34.5201;-256.751;-256.262;-256.684;-256.888;-256.95;-255.988;11:57:16;;;;;;;;;
1949;35.7995;34.5201;-256.751;-256.262;-256.684;-256.888;-256.942;-255.988;11:57:17;;;;;;;;;
1950;35.8073;34.5357;-256.758;-256.254;-256.684;-256.888;-256.935;-255.98;11:57:17;;;;;;;;;
1951;35.8229;34.5514;-256.755;-256.254;-256.684;-256.88;-256.95;-255.988;11:57:18;;;;;;;;;
1952;35.8464;34.5592;-256.751;-256.254;-256.684;-256.888;-256.942;-255.988;11:57:18;;;;;;;;;
1953;35.8542;34.5749;-256.751;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:19;;;;;;;;;
1954;35.8699;34.5983;-256.751;-256.254;-256.684;-256.888;-256.935;-255.98;11:57:19;;;;;;;;;
1955;35.8738;34.6062;-256.755;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:20;;;;;;;;;
1956;35.8973;34.614;-256.747;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:20;;;;;;;;;
1957;35.9051;34.6296;-256.751;-256.254;-256.692;-256.888;-256.935;-255.98;11:57:21;;;;;;;;;
1958;35.9286;34.6531;-256.755;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:21;;;;;;;;;
1959;35.9286;34.6609;-256.751;-256.262;-256.692;-256.888;-256.935;-255.988;11:57:22;;;;;;;;;
1960;35.9521;34.6688;-256.755;-256.254;-256.684;-256.888;-256.927;-255.988;11:57:22;;;;;;;;;
1961;35.9599;34.6766;-256.751;-256.262;-256.684;-256.88;-256.935;-255.988;11:57:23;;;;;;;;;
1962;35.9755;34.6922;-256.755;-256.254;-256.692;-256.888;-256.942;-255.988;11:57:23;;;;;;;;;
1963;35.9912;34.704;-256.755;-256.262;-256.684;-256.888;-256.935;-255.996;11:57:24;;;;;;;;;
1964;36.0068;34.7079;-256.751;-256.262;-256.684;-256.88;-256.935;-255.988;11:57:24;;;;;;;;;
1965;36.0225;34.7079;-256.751;-256.262;-256.684;-256.888;-256.942;-255.98;11:57:25;;;;;;;;;
1966;36.0303;34.7157;-256.743;-256.262;-256.692;-256.895;-256.95;-255.996;11:57:25;;;;;;;;;
1967;36.0342;34.7196;-256.747;-256.254;-256.684;-256.88;-256.942;-255.98;11:57:26;;;;;;;;;
1968;36.0342;34.7274;-256.747;-256.254;-256.692;-256.895;-256.942;-255.988;11:57:26;;;;;;;;;
1969;36.0342;34.7196;-256.751;-256.262;-256.7;-256.888;-256.942;-255.988;11:57:27;;;;;;;;;
1970;36.0342;34.7157;-256.747;-256.254;-256.684;-256.888;-256.942;-255.988;11:57:27;;;;;;;;;
1971;36.0303;34.7157;-256.751;-256.262;-256.684;-256.88;-256.942;-255.988;11:57:28;;;;;;;;;
1972;36.0147;34.7118;-256.747;-256.262;-256.676;-256.888;-256.942;-255.996;11:57:28;;;;;;;;;
1973;36.0068;34.704;-256.747;-256.254;-256.684;-256.888;-256.942;-255.98;11:57:29;;;;;;;;;
1974;35.9912;34.7001;-256.747;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:29;;;;;;;;;
1975;35.9677;34.6844;-256.751;-256.269;-256.684;-256.895;-256.942;-255.98;11:57:30;;;;;;;;;
1976;35.9521;34.6766;-256.747;-256.25;-256.684;-256.895;-256.935;-255.996;11:57:30;;;;;;;;;
1977;35.9286;34.6688;-256.747;-256.254;-256.684;-256.895;-256.935;-255.98;11:57:31;;;;;;;;;
1978;35.9051;34.6453;-256.751;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:31;;;;;;;;;
1979;35.8816;34.6375;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:32;;;;;;;;;
1980;35.866;34.6062;-256.751;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:32;;;;;;;;;
1981;35.8464;34.5905;-256.747;-256.254;-256.692;-256.895;-256.935;-255.98;11:57:33;;;;;;;;;
1982;35.8229;34.567;-256.751;-256.254;-256.692;-256.895;-256.942;-255.98;11:57:33;;;;;;;;;
1983;35.7838;34.5436;-256.747;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:34;;;;;;;;;
1984;35.7603;34.5123;-256.747;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:34;;;;;;;;;
1985;35.7212;34.5005;-256.751;-256.262;-256.692;-256.895;-256.935;-255.98;11:57:35;;;;;;;;;
1986;35.6899;34.4849;-256.747;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:35;;;;;;;;;
1987;35.6625;34.4614;-256.751;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:36;;;;;;;;;
1988;35.6351;34.4457;-256.751;-256.254;-256.692;-256.895;-256.927;-255.988;11:57:36;;;;;;;;;
1989;35.6078;34.4066;-256.747;-256.262;-256.684;-256.888;-256.927;-255.98;11:57:37;;;;;;;;;
1990;35.5765;34.391;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:37;;;;;;;;;
1991;35.5452;34.3518;-256.751;-256.254;-256.692;-256.888;-256.927;-255.98;11:57:38;;;;;;;;;
1992;35.5139;34.3362;-256.747;-256.254;-256.684;-256.895;-256.927;-255.98;11:57:38;;;;;;;;;
1993;35.4747;34.3049;-256.751;-256.258;-256.692;-256.888;-256.935;-255.988;11:57:39;;;;;;;;;
1994;35.4513;34.2853;-256.747;-256.254;-256.684;-256.888;-256.927;-255.98;11:57:39;;;;;;;;;
1995;35.4278;34.2697;-256.747;-256.254;-256.692;-256.895;-256.927;-255.988;11:57:40;;;;;;;;;
1996;35.3926;34.2462;-256.755;-256.254;-256.684;-256.888;-256.935;-255.98;11:57:40;;;;;;;;;
1997;35.3613;34.2149;-256.751;-256.254;-256.692;-256.895;-256.935;-255.98;11:57:41;;;;;;;;;
1998;35.33;34.1914;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:41;;;;;;;;;
1999;35.2908;34.1758;-256.751;-256.262;-256.684;-256.895;-256.927;-255.988;11:57:42;;;;;;;;;
2000;35.2517;34.1445;-256.751;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:42;;;;;;;;;
2001;35.2322;34.121;-256.751;-256.254;-256.692;-256.895;-256.927;-255.98;11:57:43;;;;;;;;;
2002;35.2009;34.1093;-256.751;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:43;;;;;;;;;
2003;35.1617;34.0858;-256.751;-256.262;-256.692;-256.895;-256.935;-255.988;11:57:44;;;;;;;;;
2004;35.1383;34.0701;-256.755;-256.262;-256.684;-256.895;-256.935;-255.98;11:57:44;;;;;;;;;
2005;35.0991;34.0388;-256.751;-256.262;-256.692;-256.895;-256.935;-255.988;11:57:45;;;;;;;;;
2006;35.06;34.0232;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:45;;;;;;;;;
2007;35.0209;33.9919;-256.751;-256.262;-256.692;-256.888;-256.942;-255.98;11:57:46;;;;;;;;;
2008;35.0052;33.9684;-256.747;-256.262;-256.692;-256.895;-256.935;-255.988;11:57:46;;;;;;;;;
2009;34.9778;33.9371;-256.751;-256.262;-256.684;-256.895;-256.927;-255.988;11:57:47;;;;;;;;;
2010;34.9465;33.9215;-256.747;-256.254;-256.692;-256.895;-256.95;-255.98;11:57:47;;;;;;;;;
2011;34.9074;33.8902;-256.751;-256.262;-256.684;-256.888;-256.935;-255.988;11:57:48;;;;;;;;;
2012;34.8761;33.8784;-256.747;-256.262;-256.692;-256.888;-256.942;-255.98;11:57:48;;;;;;;;;
2013;34.8526;33.8549;-256.747;-256.262;-256.684;-256.888;-256.935;-255.98;11:57:49;;;;;;;;;
2014;34.8331;33.8471;-256.743;-256.262;-256.692;-256.88;-256.935;-255.988;11:57:49;;;;;;;;;
2015;34.8213;33.8236;-256.747;-256.254;-256.676;-256.888;-256.935;-255.98;11:57:50;;;;;;;;;
2016;34.8213;33.8158;-256.747;-256.254;-256.684;-256.888;-256.927;-255.988;11:57:50;;;;;;;;;
2017;34.8213;33.8158;-256.747;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:51;;;;;;;;;
2018;34.8096;33.808;-256.747;-256.262;-256.684;-256.888;-256.942;-255.988;11:57:51;;;;;;;;;
2019;34.8096;33.808;-256.747;-256.254;-256.676;-256.888;-256.927;-255.988;11:57:52;;;;;;;;;
2020;34.8018;33.8002;-256.743;-256.262;-256.684;-256.88;-256.935;-255.988;11:57:52;;;;;;;;;
2021;34.8096;33.808;-256.747;-256.254;-256.684;-256.888;-256.935;-255.988;11:57:53;;;;;;;;;
2022;34.8174;33.808;-256.751;-256.262;-256.676;-256.888;-256.942;-255.98;11:57:53;;;;;;;;;
2023;34.8253;33.808;-256.747;-256.262;-256.684;-256.888;-256.942;-255.988;11:57:54;;;;;;;;;
2024;34.8253;33.8236;-256.747;-256.262;-256.684;-256.888;-256.942;-255.988;11:57:54;;;;;;;;;
2025;34.8292;33.8236;-256.743;-256.254;-256.684;-256.888;-256.942;-255.98;11:57:55;;;;;;;;;
2026;34.8448;33.8236;-256.747;-256.254;-256.684;-256.888;-256.942;-255.988;11:57:55;;;;;;;;;
2027;34.8526;33.8471;-256.747;-256.262;-256.692;-256.888;-256.942;-255.988;11:57:56;;;;;;;;;
2028;34.8605;33.8393;-256.743;-256.254;-256.684;-256.895;-256.942;-255.988;11:57:56;;;;;;;;;
2029;34.8839;33.8549;-256.743;-256.262;-256.692;-256.888;-256.942;-255.98;11:57:57;;;;;;;;;
2030;34.8918;33.8706;-256.747;-256.254;-256.684;-256.895;-256.942;-255.988;11:57:57;;;;;;;;;
2031;34.9074;33.8706;-256.751;-256.262;-256.692;-256.895;-256.935;-255.988;11:57:58;;;;;;;;;
2032;34.9231;33.8902;-256.743;-256.254;-256.692;-256.895;-256.942;-255.98;11:57:58;;;;;;;;;
2033;34.9309;33.8941;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;11:57:59;;;;;;;;;
2034;34.9544;33.8941;-256.747;-256.262;-256.692;-256.895;-256.95;-255.988;11:57:59;;;;;;;;;
2035;34.97;33.9136;-256.755;-256.254;-256.692;-256.895;-256.935;-255.98;11:58:00;;;;;;;;;
2036;34.9857;33.9136;-256.751;-256.262;-256.676;-256.895;-256.942;-255.988;11:58:00;;;;;;;;;
2037;35.0013;33.9293;-256.755;-256.254;-256.684;-256.895;-256.935;-255.988;11:58:01;;;;;;;;;
2038;35.0091;33.9528;-256.755;-256.254;-256.684;-256.888;-256.935;-255.988;11:58:01;;;;;;;;;
2039;35.0287;33.9606;-256.755;-256.262;-256.684;-256.895;-256.935;-255.988;11:58:02;;;;;;;;;
2040;35.0444;33.9762;-256.755;-256.254;-256.692;-256.895;-256.927;-255.988;11:58:02;;;;;;;;;
2041;35.0678;33.9919;-256.758;-256.254;-256.684;-256.903;-256.935;-255.988;11:58:03;;;;;;;;;
2042;35.0913;33.9997;-256.755;-256.262;-256.684;-256.895;-256.927;-255.988;11:58:03;;;;;;;;;
2043;35.1148;34.0154;-256.758;-256.254;-256.692;-256.903;-256.935;-255.988;11:58:04;;;;;;;;;
2044;35.1383;34.0467;-256.755;-256.254;-256.692;-256.895;-256.935;-255.988;11:58:04;;;;;;;;;
2045;35.1696;34.0545;-256.758;-256.262;-256.692;-256.895;-256.927;-255.996;11:58:05;;;;;;;;;
2046;35.1852;34.0936;-256.755;-256.254;-256.684;-256.903;-256.935;-255.996;11:58:05;;;;;;;;;
2047;35.2165;34.1053;-256.755;-256.262;-256.684;-256.895;-256.927;-255.988;11:58:06;;;;;;;;;
2048;35.2243;34.1288;-256.758;-256.254;-256.684;-256.903;-256.927;-255.996;11:58:06;;;;;;;;;
2049;35.2674;34.1523;-256.755;-256.262;-256.684;-256.895;-256.935;-255.988;11:58:07;;;;;;;;;
2050;35.2987;34.1914;-256.755;-256.262;-256.676;-256.895;-256.935;-255.988;11:58:07;;;;;;;;;
2051;35.3378;34.2227;-256.751;-256.254;-256.684;-256.888;-256.927;-255.988;11:58:08;;;;;;;;;
2052;35.3926;34.2619;-256.755;-256.262;-256.684;-256.895;-256.935;-255.988;11:58:08;;;;;;;;;
2053;35.4239;34.2814;-256.755;-256.254;-256.692;-256.888;-256.942;-255.996;11:58:09;;;;;;;;;
2054;35.4669;34.3127;-256.755;-256.254;-256.684;-256.903;-256.935;-255.98;11:58:09;;;;;;;;;
2055;35.506;34.3597;-256.751;-256.262;-256.692;-256.895;-256.927;-255.988;11:58:10;;;;;;;;;
2056;35.5608;34.3988;-256.755;-256.262;-256.684;-256.888;-256.935;-255.988;11:58:10;;;;;;;;;
2057;35.6078;34.4457;-256.755;-256.254;-256.684;-256.903;-256.927;-255.988;11:58:11;;;;;;;;;
2058;35.6508;34.4927;-256.758;-256.262;-256.684;-256.895;-256.935;-255.98;11:58:11;;;;;;;;;
2059;35.6977;34.5201;-256.755;-256.254;-256.684;-256.895;-256.927;-255.988;11:58:12;;;;;;;;;
2060;35.7525;34.567;-256.758;-256.254;-256.692;-256.895;-256.927;-255.996;11:58:12;;;;;;;;;
2061;35.7916;34.614;-256.755;-256.262;-256.684;-256.895;-256.927;-255.988;11:58:13;;;;;;;;;
2062;35.8464;34.6609;-256.758;-256.254;-256.684;-256.895;-256.935;-255.988;11:58:13;;;;;;;;;
2063;35.8895;34.7079;-256.755;-256.269;-256.692;-256.903;-256.935;-255.988;11:58:14;;;;;;;;;
2064;35.9442;34.7431;-256.758;-256.262;-256.684;-256.895;-256.942;-255.996;11:58:14;;;;;;;;;
2065;35.999;34.79;-256.755;-256.254;-256.684;-256.903;-256.935;-255.988;11:58:15;;;;;;;;;
2066;36.0381;34.8292;-256.755;-256.254;-256.692;-256.895;-256.927;-255.988;11:58:15;;;;;;;;;
2067;36.0812;34.8761;-256.755;-256.262;-256.676;-256.895;-256.942;-255.996;11:58:16;;;;;;;;;
2068;36.1359;34.9113;-256.758;-256.254;-256.692;-256.895;-256.942;-255.98;11:58:16;;;;;;;;;
2069;36.1907;34.9583;-256.755;-256.254;-256.684;-256.895;-256.935;-255.996;11:58:17;;;;;;;;;
2070;36.2416;35.0052;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;11:58:17;;;;;;;;;
2071;36.2729;35.0365;-256.755;-256.254;-256.684;-256.903;-256.935;-255.988;11:58:18;;;;;;;;;
2072;36.3198;35.0796;-256.755;-256.254;-256.684;-256.888;-256.942;-255.988;11:58:18;;;;;;;;;
2073;36.3433;35.0991;-256.755;-256.262;-256.692;-256.895;-256.935;-255.996;11:58:19;;;;;;;;;
2074;36.3746;35.1187;-256.758;-256.254;-256.692;-256.895;-256.942;-255.988;11:58:19;;;;;;;;;
2075;36.3903;35.1343;-256.755;-256.262;-256.684;-256.895;-256.942;-255.988;11:58:20;;;;;;;;;
2076;36.4216;35.1656;-256.755;-256.254;-256.692;-256.888;-256.942;-255.988;11:58:20;;;;;;;;;
2077;36.4294;35.1813;-256.755;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:21;;;;;;;;;
2078;36.4529;35.1969;-256.751;-256.254;-256.692;-256.888;-256.942;-255.98;11:58:21;;;;;;;;;
2079;36.4529;35.2126;-256.755;-256.254;-256.692;-256.895;-256.935;-255.988;11:58:22;;;;;;;;;
2080;36.4646;35.2282;-256.751;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:22;;;;;;;;;
2081;36.4685;35.2439;-256.755;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:23;;;;;;;;;
2082;36.4685;35.2439;-256.755;-256.254;-256.684;-256.888;-256.935;-255.996;11:58:23;;;;;;;;;
2083;36.4763;35.2517;-256.747;-256.262;-256.684;-256.895;-256.95;-255.988;11:58:24;;;;;;;;;
2084;36.4724;35.2674;-256.751;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:24;;;;;;;;;
2085;36.4763;35.2674;-256.751;-256.262;-256.684;-256.895;-256.95;-255.996;11:58:25;;;;;;;;;
2086;36.4763;35.2752;-256.751;-256.254;-256.684;-256.888;-256.942;-255.988;11:58:25;;;;;;;;;
2087;36.4763;35.2752;-256.751;-256.254;-256.692;-256.895;-256.935;-255.988;11:58:26;;;;;;;;;
2088;36.4724;35.283;-256.751;-256.254;-256.684;-256.895;-256.95;-255.988;11:58:26;;;;;;;;;
2089;36.4685;35.283;-256.755;-256.254;-256.692;-256.895;-256.942;-255.996;11:58:27;;;;;;;;;
2090;36.4724;35.2752;-256.755;-256.254;-256.692;-256.888;-256.942;-255.988;11:58:27;;;;;;;;;
2091;36.4685;35.2752;-256.755;-256.262;-256.684;-256.895;-256.942;-255.988;11:58:28;;;;;;;;;
2092;36.4685;35.2752;-256.747;-256.254;-256.684;-256.888;-256.95;-255.996;11:58:28;;;;;;;;;
2093;36.4607;35.2752;-256.747;-256.254;-256.684;-256.895;-256.95;-255.98;11:58:29;;;;;;;;;
2094;36.445;35.283;-256.751;-256.254;-256.684;-256.888;-256.942;-255.988;11:58:29;;;;;;;;;
2095;36.4529;35.2752;-256.747;-256.254;-256.692;-256.895;-256.942;-255.988;11:58:30;;;;;;;;;
2096;36.445;35.2752;-256.747;-256.262;-256.684;-256.895;-256.95;-255.988;11:58:30;;;;;;;;;
2097;36.4294;35.2674;-256.747;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:31;;;;;;;;;
2098;36.4216;35.2674;-256.751;-256.254;-256.684;-256.888;-256.95;-255.98;11:58:31;;;;;;;;;
2099;36.4137;35.2674;-256.747;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:32;;;;;;;;;
2100;36.3981;35.2752;-256.751;-256.262;-256.676;-256.895;-256.95;-255.988;11:58:32;;;;;;;;;
2101;36.3903;35.2674;-256.747;-256.262;-256.684;-256.895;-256.95;-255.988;11:58:33;;;;;;;;;
2102;36.3824;35.2674;-256.747;-256.254;-256.684;-256.895;-256.95;-255.988;11:58:33;;;;;;;;;
2103;36.3746;35.2595;-256.751;-256.254;-256.684;-256.895;-256.942;-255.988;11:58:34;;;;;;;;;
2104;36.359;35.2595;-256.751;-256.25;-256.684;-256.895;-256.95;-255.988;11:58:34;;;;;;;;;
2105;36.3433;35.2517;-256.747;-256.25;-256.676;-256.888;-256.942;-255.988;11:58:35;;;;;;;;;
2106;36.3355;35.2517;-256.747;-256.254;-256.676;-256.895;-256.942;-255.988;11:58:35;;;;;;;;;
2107;36.3277;35.2517;-256.751;-256.254;-256.684;-256.895;-256.942;-255.996;11:58:36;;;;;;;;;
2108;36.3042;35.2439;-256.747;-256.25;-256.676;-256.895;-256.95;-255.988;11:58:36;;;;;;;;;
2109;36.2964;35.2439;-256.747;-256.254;-256.684;-256.895;-256.95;-255.988;11:58:37;;;;;;;;;
2110;36.2885;35.2439;-256.747;-256.254;-256.684;-256.888;-256.95;-255.98;11:58:37;;;;;;;;;
2111;36.2651;35.2282;-256.747;-256.254;-256.676;-256.895;-256.95;-255.996;11:58:38;;;;;;;;;
2112;36.2611;35.2361;-256.747;-256.254;-256.676;-256.888;-256.95;-255.98;11:58:38;;;;;;;;;
2113;36.2572;35.2204;-256.743;-256.254;-256.684;-256.895;-256.95;-255.988;11:58:39;;;;;;;;;
2114;36.2455;35.2126;-256.743;-256.254;-256.684;-256.888;-256.966;-255.988;11:58:39;;;;;;;;;
2115;36.2298;35.2126;-256.755;-256.25;-256.676;-256.895;-256.95;-255.988;11:58:40;;;;;;;;;
2116;36.2142;35.2048;-256.751;-256.262;-256.676;-256.895;-256.958;-255.988;11:58:40;;;;;;;;;
2117;36.2064;35.1969;-256.755;-256.269;-256.676;-256.895;-256.942;-255.988;11:58:41;;;;;;;;;
2118;36.1829;35.1813;-256.751;-256.262;-256.676;-256.895;-256.958;-255.988;11:58:41;;;;;;;;;
2119;36.1829;35.1735;-256.751;-256.269;-256.684;-256.895;-256.95;-255.988;11:58:42;;;;;;;;;
2120;36.1751;35.1656;-256.751;-256.262;-256.676;-256.895;-256.95;-255.988;11:58:42;;;;;;;;;
2121;36.1516;35.1656;-256.751;-256.269;-256.676;-256.895;-256.95;-255.988;11:58:43;;;;;;;;;
2122;36.1516;35.15;-256.751;-256.262;-256.676;-256.895;-256.95;-255.988;11:58:43;;;;;;;;;
2123;36.1359;35.1422;-256.751;-256.262;-256.676;-256.895;-256.95;-255.98;11:58:44;;;;;;;;;
2124;36.1203;35.1343;-256.751;-256.262;-256.676;-256.895;-256.95;-255.988;11:58:44;;;;;;;;;
2125;36.1046;35.1343;-256.751;-256.269;-256.676;-256.895;-256.935;-255.988;11:58:45;;;;;;;;;
2126;36.089;35.1187;-256.751;-256.262;-256.676;-256.895;-256.942;-255.988;11:58:45;;;;;;;;;
2127;36.0733;35.1265;-256.751;-256.269;-256.676;-256.895;-256.942;-255.972;11:58:46;;;;;;;;;
2128;36.0577;35.107;-256.751;-256.269;-256.684;-256.895;-256.942;-255.988;11:58:46;;;;;;;;;
2129;36.046;35.103;-256.751;-256.262;-256.676;-256.888;-256.942;-255.988;11:58:47;;;;;;;;;
2130;36.042;35.103;-256.755;-256.262;-256.684;-256.895;-256.942;-255.98;11:58:47;;;;;;;;;
2131;36.0381;35.0991;-256.751;-256.269;-256.684;-256.895;-256.942;-255.988;11:58:48;;;;;;;;;
2132;36.0342;35.0991;-256.747;-256.262;-256.676;-256.895;-256.942;-255.98;11:58:48;;;;;;;;;
2133;36.0225;35.0913;-256.755;-256.269;-256.676;-256.895;-256.935;-255.988;11:58:49;;;;;;;;;
2134;36.0068;35.0835;-256.755;-256.269;-256.684;-256.895;-256.927;-255.98;11:58:49;;;;;;;;;
2135;35.9912;35.0757;-256.751;-256.262;-256.676;-256.888;-256.935;-255.98;11:58:50;;;;;;;;;
2136;35.9834;35.0678;-256.751;-256.269;-256.684;-256.895;-256.935;-255.988;11:58:50;;;;;;;;;
2137;35.9677;35.06;-256.751;-256.262;-256.684;-256.895;-256.935;-255.98;11:58:51;;;;;;;;;
2138;35.9521;35.0444;-256.758;-256.269;-256.684;-256.895;-256.935;-255.988;11:58:51;;;;;;;;;
2139;35.9364;35.0365;-256.751;-256.262;-256.684;-256.903;-256.942;-255.98;11:58:52;;;;;;;;;
2140;35.9286;35.0365;-256.755;-256.277;-256.684;-256.895;-256.942;-255.988;11:58:52;;;;;;;;;
2141;35.9208;35.0209;-256.755;-256.269;-256.684;-256.895;-256.935;-255.98;11:58:53;;;;;;;;;
2142;35.9129;35.0131;-256.755;-256.269;-256.684;-256.888;-256.935;-255.988;11:58:53;;;;;;;;;
2143;35.9051;35.0209;-256.751;-256.269;-256.676;-256.895;-256.942;-255.988;11:58:54;;;;;;;;;
2144;35.8895;35.0052;-256.755;-256.269;-256.684;-256.895;-256.935;-255.98;11:58:54;;;;;;;;;
2145;35.8738;34.9974;-256.747;-256.262;-256.676;-256.903;-256.942;-255.988;11:58:55;;;;;;;;;
2146;35.866;34.9974;-256.751;-256.269;-256.684;-256.895;-256.942;-255.98;11:58:55;;;;;;;;;
2147;35.8621;34.9896;-256.751;-256.269;-256.668;-256.895;-256.935;-255.988;11:58:56;;;;;;;;;
2148;35.8464;34.9818;-256.751;-256.262;-256.684;-256.895;-256.935;-255.988;11:58:56;;;;;;;;;
2149;35.8386;34.9818;-256.755;-256.269;-256.684;-256.895;-256.942;-255.988;11:58:57;;;;;;;;;
2150;35.8308;34.9661;-256.755;-256.262;-256.684;-256.895;-256.935;-255.98;11:58:57;;;;;;;;;
2151;35.8151;34.9583;-256.755;-256.262;-256.684;-256.895;-256.935;-255.988;11:58:58;;;;;;;;;
2152;35.7995;34.9505;-256.751;-256.262;-256.684;-256.895;-256.927;-255.988;11:58:58;;;;;;;;;
