Number;DT1;DT2;P_now;T_imp;K_prop;T_stab;Time
11396;29.9307;28.8548;37.599;164;200;30;13:57:58
11397;29.9229;28.8548;37.599;147;200;30;13:57:58
11398;29.9229;28.8548;37.599;164;200;30;13:57:59
11399;29.9151;28.843;37.599;164;200;30;13:57:59
11400;29.9151;28.8548;37.599;180;200;30;13:58:00
11401;29.9151;28.8508;37.599;180;200;30;13:58:00
11402;29.9151;28.8508;37.599;180;200;30;13:58:01
11403;29.9229;28.8548;37.599;180;200;30;13:58:01
11404;29.9151;28.8548;37.599;164;200;30;13:58:02
11405;29.9229;28.8548;37.599;180;200;30;13:58:02
11406;29.9229;28.8508;37.599;164;200;30;13:58:03
11407;29.9229;28.8587;37.599;164;200;30;13:58:03
11408;29.9151;28.8548;37.599;164;200;30;13:58:04
11409;29.9229;28.8587;37.599;180;200;30;13:58:04
11410;29.9229;28.8626;37.599;164;200;30;13:58:05
11411;29.9151;28.8548;37.599;164;200;30;13:58:05
11412;29.9229;28.8626;37.599;180;200;30;13:58:06
11413;29.9229;28.8665;37.599;164;200;30;13:58:06
11414;29.9307;28.8665;37.599;164;200;30;13:58:07
11415;29.9229;28.8665;37.599;147;200;30;13:58:07
11416;29.9229;28.8665;37.599;164;200;30;13:58:08
11417;29.9151;28.8665;37.599;164;200;30;13:58:08
11418;29.9151;28.8665;37.599;180;200;30;13:58:09
11419;29.9229;28.8704;37.599;180;200;30;13:58:09
11420;29.9151;28.8665;37.599;164;200;30;13:58:10
11421;29.9151;28.8665;37.599;180;200;30;13:58:10
11422;29.9151;28.8665;37.599;180;200;30;13:58:11
11423;29.9151;28.8665;37.599;180;200;30;13:58:11
11424;29.9151;28.8704;37.599;180;200;30;13:58:12
11425;29.9229;28.8704;37.599;180;200;30;13:58:12
11426;29.9307;28.8704;37.599;164;200;30;13:58:13
11427;29.9229;28.8626;37.599;147;200;30;13:58:13
11428;29.9229;28.8626;37.599;164;200;30;13:58:14
11429;29.9307;28.8704;37.599;164;200;30;13:58:14
11430;29.9307;28.8665;37.599;147;200;30;13:58:15
11431;29.9307;28.8626;37.599;147;200;30;13:58:15
11432;29.9229;28.8665;37.599;147;200;30;13:58:16
11433;29.9229;28.8626;37.599;164;200;30;13:58:16
11434;29.9151;28.8665;37.599;164;200;30;13:58:17
11435;29.9229;28.8665;37.599;180;200;30;13:58:17
11436;29.9072;28.8665;37.599;164;200;30;13:58:18
11437;29.9151;28.8665;37.599;197;200;30;13:58:18
11438;29.9151;28.8665;37.599;180;200;30;13:58:19
11439;29.9151;28.8626;37.599;180;200;30;13:58:19
11440;29.9151;28.8665;37.599;180;200;30;13:58:20
11441;29.9151;28.8665;37.599;180;200;30;13:58:20
11442;29.9072;28.8665;37.599;180;200;30;13:58:21
11443;29.9151;28.8665;37.599;197;200;30;13:58:21
11444;29.9229;28.8782;37.599;180;200;30;13:58:22
11445;29.9307;28.8782;37.599;164;200;30;13:58:22
11446;29.9307;28.8861;37.599;147;200;30;13:58:23
11447;29.9307;28.8782;37.599;147;200;30;13:58:23
11448;29.9307;28.8782;37.599;147;200;30;13:58:24
11449;29.9307;28.8704;37.599;147;200;30;13:58:24
11450;29.9385;28.8782;37.599;147;200;30;13:58:25
11451;29.9307;28.8782;37.599;130;200;30;13:58:25
11452;29.9307;28.8704;37.599;147;200;30;13:58:26
11453;29.9307;28.8665;37.599;147;200;30;13:58:26
11454;29.9307;28.8626;37.599;147;200;30;13:58:27
11455;29.9307;28.8665;37.599;147;200;30;13:58:27
11456;29.9307;28.8626;37.599;147;200;30;13:58:28
11457;29.9307;28.8626;37.599;147;200;30;13:58:28
11458;29.9307;28.8587;37.599;147;200;30;13:58:29
11459;29.9307;28.8626;37.599;147;200;30;13:58:29
11460;29.9385;28.8587;37.599;147;200;30;13:58:30
11461;29.9307;28.8626;37.599;130;200;30;13:58:30
11462;29.9229;28.8587;37.599;147;200;30;13:58:31
11463;29.9229;28.8587;37.599;164;200;30;13:58:31
11464;29.9229;28.8587;37.599;164;200;30;13:58:32
11465;29.9229;28.8587;37.599;164;200;30;13:58:32
11466;29.9307;28.8587;37.599;164;200;30;13:58:33
11467;29.9229;28.8548;37.599;147;200;30;13:58:33
11468;29.9151;28.8548;37.599;164;200;30;13:58:34
11469;29.9072;28.8548;37.599;180;200;30;13:58:34
11470;29.9151;28.8508;37.599;197;200;30;13:58:35
11471;29.9072;28.8548;37.599;180;200;30;13:58:35
11472;29.9072;28.8508;37.599;197;200;30;13:58:36
11473;29.9072;28.8508;37.599;197;200;30;13:58:36
11474;29.8994;28.8548;37.599;197;200;30;13:58:37
11475;29.8994;28.8548;37.599;214;200;30;13:58:37
11476;29.9072;28.8548;37.599;214;200;30;13:58:38
11477;29.9072;28.8548;37.599;197;200;30;13:58:38
11478;29.8994;28.8587;37.599;197;200;30;13:58:39
11479;29.9072;28.8548;37.599;214;200;30;13:58:39
11480;29.9072;28.8548;37.599;197;200;30;13:58:40
11481;29.9151;28.8587;37.599;197;200;30;13:58:40
11482;29.9307;28.8626;37.599;180;200;30;13:58:41
11483;29.9307;28.8626;37.599;147;200;30;13:58:41
11484;29.9229;28.8626;37.599;147;200;30;13:58:42
11485;29.9307;28.8665;37.599;164;200;30;13:58:42
11486;29.9307;28.8665;37.599;147;200;30;13:58:43
11487;29.9307;28.8704;37.599;147;200;30;13:58:43
11488;29.9307;28.8704;37.599;147;200;30;13:58:44
11489;29.9307;28.8704;37.599;147;200;30;13:58:44
11490;29.9229;28.8665;37.599;147;200;30;13:58:45
11491;29.9307;28.8704;37.599;164;200;30;13:58:45
11492;29.9307;28.8782;37.599;147;200;30;13:58:46
11493;29.9307;28.8704;37.599;147;200;30;13:58:46
11494;29.9307;28.8665;37.599;147;200;30;13:58:47
11495;29.9229;28.8704;37.599;147;200;30;13:58:47
11496;29.9229;28.8665;37.599;164;200;30;13:58:48
11497;29.9307;28.8704;37.599;164;200;30;13:58:48
11498;29.9307;28.8665;37.599;147;200;30;13:58:49
11499;29.9151;28.8626;37.599;147;200;30;13:58:49
11500;29.9151;28.8626;37.599;180;200;30;13:58:50
11501;29.9151;28.8587;37.599;180;200;30;13:58:50
11502;29.9229;28.8626;37.599;180;200;30;13:58:51
11503;29.9072;28.8626;37.599;164;200;30;13:58:51
11504;29.9151;28.8548;37.599;197;200;30;13:58:52
11505;29.9072;28.8587;37.599;180;200;30;13:58:52
11506;29.9072;28.8587;37.599;197;200;30;13:58:53
11507;29.9151;28.8587;37.599;197;200;30;13:58:53
11508;29.9151;28.8626;37.599;180;200;30;13:58:54
11509;29.9151;28.8665;37.599;180;200;30;13:58:54
11510;29.9151;28.8626;37.599;180;200;30;13:58:55
11511;29.9229;28.8626;37.599;180;200;30;13:58:55
11512;29.9229;28.8704;37.599;164;200;30;13:58:56
11513;29.9307;28.8704;37.599;164;200;30;13:58:56
11514;29.9307;28.8704;37.599;147;200;30;13:58:57
11515;29.9229;28.8704;37.599;147;200;30;13:58:57
11516;29.9307;28.8704;37.599;164;200;30;13:58:58
11517;29.9385;28.8782;37.599;147;200;30;13:58:58
11518;29.9385;28.8704;37.599;130;200;30;13:58:59
11519;29.9307;28.8782;37.599;130;200;30;13:58:59
11520;29.9385;28.8782;37.599;147;200;30;13:59:00
11521;29.9229;28.8704;37.599;130;200;30;13:59:00
11522;29.9307;28.8782;37.599;164;200;30;13:59:01
11523;29.9385;28.8782;37.599;147;200;30;13:59:01
11524;29.9307;28.8782;37.599;130;200;30;13:59:02
11525;29.9385;28.8782;37.599;147;200;30;13:59:02
11526;29.9229;28.8782;37.599;130;200;30;13:59:03
11527;29.9307;28.8704;37.599;164;200;30;13:59:03
11528;29.9307;28.8704;37.599;147;200;30;13:59:04
11529;29.9151;28.8704;37.599;147;200;30;13:59:04
11530;29.9229;28.8665;37.599;180;200;30;13:59:05
11531;29.9151;28.8665;37.599;164;200;30;13:59:05
11532;29.9151;28.8626;37.599;180;200;30;13:59:06
11533;29.9151;28.8704;37.599;180;200;30;13:59:06
11534;29.9229;28.8665;37.599;180;200;30;13:59:07
11535;29.9072;28.8665;37.599;164;200;30;13:59:07
11536;29.9151;28.8626;37.599;197;200;30;13:59:08
11537;29.9072;28.8587;37.599;180;200;30;13:59:08
11538;29.9151;28.8704;37.599;197;200;30;13:59:09
11539;29.9151;28.8743;37.599;180;200;30;13:59:09
11540;29.9151;28.8704;37.599;180;200;30;13:59:10
11541;29.9072;28.8704;37.599;180;200;30;13:59:10
11542;29.9072;28.8665;37.599;197;200;30;13:59:11
11543;29.9072;28.8704;37.599;197;200;30;13:59:11
11544;29.9151;28.8704;37.599;197;200;30;13:59:12
11545;29.9151;28.8704;37.599;180;200;30;13:59:12
11546;29.9307;28.8704;37.599;180;200;30;13:59:13
11547;29.9229;28.8704;37.599;147;200;30;13:59:13
11548;29.9229;28.8704;37.599;164;200;30;13:59:14
11549;29.9307;28.8782;37.599;164;200;30;13:59:14
11550;29.9229;28.8782;37.599;147;200;30;13:59:15
11551;29.9151;28.8665;37.599;164;200;30;13:59:15
11552;29.9229;28.8704;37.599;180;200;30;13:59:16
11553;29.9072;28.8704;37.599;164;200;30;13:59:16
11554;29.9229;28.8665;37.599;197;200;30;13:59:17
11555;29.9151;28.8782;37.599;164;200;30;13:59:17
11556;29.9151;28.8704;37.599;180;200;30;13:59:18
11557;29.9229;28.8665;37.599;180;200;30;13:59:18
11558;29.9229;28.8743;37.599;164;200;30;13:59:19
11559;29.9229;28.8704;37.599;164;200;30;13:59:19
11560;29.9229;28.8704;37.599;164;200;30;13:59:20
11561;29.9307;28.8704;37.599;164;200;30;13:59:20
11562;29.9229;28.8704;37.599;147;200;30;13:59:21
11563;29.9307;28.8665;37.599;164;200;30;13:59:21
11564;29.9307;28.8704;37.599;147;200;30;13:59:22
11565;29.9385;28.8704;37.599;147;200;30;13:59:22
11566;29.9385;28.8665;37.599;130;200;30;13:59:23
11567;29.9385;28.8665;37.599;130;200;30;13:59:23
11568;29.9307;28.8626;37.599;130;200;30;13:59:24
11569;29.9464;28.8665;37.599;147;200;30;13:59:24
11570;29.9385;28.8665;37.599;114;200;30;13:59:25
11571;29.9385;28.8704;37.599;130;200;30;13:59:25
11572;29.9307;28.8665;37.599;130;200;30;13:59:26
11573;29.9307;28.8626;37.599;147;200;30;13:59:26
11574;29.9385;28.8665;37.599;147;200;30;13:59:27
11575;29.9229;28.8665;37.599;130;200;30;13:59:27
11576;29.9229;28.8665;37.599;164;200;30;13:59:28
11577;29.9151;28.8626;37.599;164;200;30;13:59:28
11578;29.9072;28.8665;37.599;180;200;30;13:59:29
11579;29.9151;28.8626;37.599;197;200;30;13:59:29
11580;29.9151;28.8626;37.599;180;200;30;13:59:30
11581;29.9072;28.8626;37.599;180;200;30;13:59:30
11582;29.9151;28.8626;37.599;197;200;30;13:59:31
11583;29.9151;28.8587;37.599;180;200;30;13:59:31
11584;29.9151;28.8587;37.599;180;200;30;13:59:32
11585;29.9151;28.8626;37.599;180;200;30;13:59:32
11586;29.9229;28.8626;37.599;180;200;30;13:59:33
11587;29.9229;28.8626;37.599;164;200;30;13:59:33
11588;29.9151;28.8665;37.599;164;200;30;13:59:34
11589;29.9072;28.8587;37.599;180;200;30;13:59:34
11590;29.9229;28.8665;37.599;197;200;30;13:59:35
11591;29.9229;28.8665;37.599;164;200;30;13:59:35
11592;29.9229;28.8626;37.599;164;200;30;13:59:36
11593;29.9151;28.8626;37.599;164;200;30;13:59:36
11594;29.9307;28.8665;37.599;180;200;30;13:59:37
11595;29.9229;28.8665;37.599;147;200;30;13:59:37
11596;29.9307;28.8704;37.599;164;200;30;13:59:38
11597;29.9229;28.8704;37.599;147;200;30;13:59:38
11598;29.9307;28.8704;37.599;164;200;30;13:59:39
11599;29.9307;28.8704;37.599;147;200;30;13:59:39
11600;29.9307;28.8665;37.599;147;200;30;13:59:40
11601;29.9307;28.8704;37.599;147;200;30;13:59:40
11602;29.9385;28.8704;37.599;147;200;30;13:59:41
11603;29.9229;28.8665;37.599;130;200;30;13:59:41
11604;29.9307;28.8626;37.599;164;200;30;13:59:42
11605;29.9151;28.8665;37.599;147;200;30;13:59:42
11606;29.9307;28.8626;37.599;180;200;30;13:59:43
11607;29.9229;28.8704;37.599;147;200;30;13:59:43
11608;29.9229;28.8665;37.599;164;200;30;13:59:44
11609;29.9151;28.8587;37.599;164;200;30;13:59:44
11610;29.9151;28.8626;37.599;180;200;30;13:59:45
11611;29.9151;28.8587;37.599;180;200;30;13:59:45
11612;29.9151;28.8626;37.599;180;200;30;13:59:46
11613;29.9151;28.8626;37.599;180;200;30;13:59:46
11614;29.9151;28.8626;37.599;180;200;30;13:59:47
11615;29.9151;28.8587;37.599;180;200;30;13:59:47
11616;29.9229;28.8587;37.599;180;200;30;13:59:48
11617;29.9307;28.8548;37.599;164;200;30;13:59:48
11618;29.9307;28.8587;37.599;147;200;30;13:59:49
11619;29.9151;28.8548;37.599;147;200;30;13:59:49
11620;29.9229;28.8548;37.599;180;200;30;13:59:50
11621;29.9229;28.8548;37.599;164;200;30;13:59:50
11622;29.9307;28.8587;37.599;164;200;30;13:59:51
11623;29.9385;28.8587;37.599;147;200;30;13:59:51
11624;29.9307;28.8587;37.599;130;200;30;13:59:52
11625;29.9307;28.8587;37.599;147;200;30;13:59:52
11626;29.9229;28.8626;37.599;147;200;30;13:59:53
11627;29.9307;28.8587;37.599;164;200;30;13:59:53
11628;29.9307;28.8626;37.599;147;200;30;13:59:54
11629;29.9307;28.8587;37.599;147;200;30;13:59:54
11630;29.9385;28.8626;37.599;147;200;30;13:59:55
11631;29.9307;28.8626;37.599;130;200;30;13:59:55
11632;29.9307;28.8626;37.599;147;200;30;13:59:56
11633;29.9307;28.8665;37.599;147;200;30;13:59:56
11634;29.9229;28.8626;37.599;147;200;30;13:59:57
11635;29.9307;28.8665;37.599;164;200;30;13:59:57
11636;29.9229;28.8626;37.599;147;200;30;13:59:58
11637;29.9229;28.8626;37.599;164;200;30;13:59:58
11638;29.9229;28.8665;37.599;164;200;30;13:59:59
11639;29.9307;28.8665;37.599;164;200;30;13:59:59
11640;29.9229;28.8626;37.599;147;200;30;14:00:00
11641;29.9307;28.8704;37.599;164;200;30;14:00:00
11642;29.9385;28.8704;37.599;147;300;30;14:00:01
11643;29.9464;28.8782;37.599;196;300;30;14:00:01
11644;29.9542;28.8861;37.599;171;300;30;14:00:02
11645;29.962;28.8939;37.599;146;300;30;14:00:02
11646;29.9855;28.9017;37.599;121;300;30;14:00:03
11647;29.9933;28.9252;37.599;46;300;30;14:00:03
11648;30.0168;28.9408;37.599;21;300;30;14:00:04
11649;30.0246;28.9643;37.599;None;300;30;14:00:04
11650;30.0363;28.9721;37.599;None;300;30;14:00:05
11651;30.0403;28.9956;37.599;None;300;30;14:00:05
11652;30.052;28.9956;37.599;None;300;30;14:00:06
11653;30.0598;29.0191;37.599;None;300;30;14:00:06
11654;30.0676;29.0191;37.599;None;300;30;14:00:07
11655;30.0755;29.0308;37.599;None;300;30;14:00:07
11656;30.0755;29.0347;37.599;None;300;30;14:00:08
11657;30.0755;29.0426;37.599;None;300;30;14:00:08
11658;30.0755;29.0504;37.599;None;300;30;14:00:09
11659;30.0833;29.0543;37.599;None;300;30;14:00:09
11660;30.0911;29.0543;37.599;None;300;30;14:00:10
11661;30.0911;29.0699;37.599;None;300;30;14:00:10
11662;30.0989;29.0699;37.599;None;300;30;14:00:11
11663;30.1068;29.0856;37.599;None;300;30;14:00:11
11664;30.0989;29.0856;37.599;None;300;30;14:00:12
11665;30.1068;29.1012;37.599;None;300;30;14:00:12
11666;30.1068;29.1012;37.599;None;300;30;14:00:13
11667;30.1068;29.1012;37.599;None;300;30;14:00:13
11668;30.1068;29.1091;37.599;None;300;30;14:00:14
11669;30.1068;29.1169;37.599;None;300;30;14:00:14
11670;30.0989;29.1247;37.599;None;300;30;14:00:15
11671;30.1068;29.1325;37.599;None;300;30;14:00:15
11672;30.0989;29.1404;37.599;None;300;30;14:00:16
11673;30.0989;29.1404;37.599;None;300;30;14:00:16
11674;30.0911;29.1404;37.599;None;300;30;14:00:17
11675;30.0989;29.156;37.599;None;300;30;14:00:17
11676;30.0833;29.156;37.599;None;300;30;14:00:18
11677;30.0911;29.1482;37.599;None;300;30;14:00:18
11678;30.0833;29.156;37.599;None;300;30;14:00:19
11679;30.0755;29.156;37.599;None;300;30;14:00:19
11680;30.0755;29.156;37.599;None;300;30;14:00:20
11681;30.0676;29.156;37.599;None;300;30;14:00:20
11682;30.0598;29.1638;37.599;None;300;30;14:00:21
11683;30.0598;29.156;37.599;None;300;30;14:00:21
11684;30.0442;29.1638;37.599;None;300;30;14:00:22
11685;30.0442;29.1717;37.599;None;300;30;14:00:22
11686;30.0403;29.1638;37.599;None;300;30;14:00:23
11687;30.0442;29.1717;37.599;None;300;30;14:00:23
11688;30.0403;29.1638;37.599;None;300;30;14:00:24
11689;30.0403;29.1717;37.599;None;300;30;14:00:24
11690;30.0363;29.1717;37.599;None;300;30;14:00:25
11691;30.0324;29.1795;37.599;None;300;30;14:00:25
11692;30.0324;29.1795;37.599;None;300;30;14:00:26
11693;30.0285;29.1795;37.599;None;300;30;14:00:26
11694;30.0285;29.1795;37.599;None;300;30;14:00:27
11695;30.0246;29.1873;37.599;None;300;30;14:00:27
11696;30.0168;29.1795;37.599;None;300;30;14:00:28
11697;30.0246;29.1717;37.599;None;300;30;14:00:28
11698;30.009;29.1795;37.599;None;300;30;14:00:29
11699;30.0011;29.1795;37.599;None;300;30;14:00:29
11700;30.009;29.1873;37.599;None;300;30;14:00:30
11701;29.9933;29.1795;37.599;None;300;30;14:00:30
11702;30.0011;29.1795;37.599;21;300;30;14:00:31
11703;29.9933;29.1873;37.599;None;300;30;14:00:31
11704;29.9933;29.1795;37.599;21;300;30;14:00:32
11705;29.9855;29.1795;37.599;21;300;30;14:00:32
11706;29.9777;29.1795;37.599;46;300;30;14:00:33
11707;29.9777;29.1795;37.599;71;300;30;14:00:33
11708;29.9698;29.1795;37.599;71;300;30;14:00:34
11709;29.9777;29.1873;37.599;96;300;30;14:00:34
11710;29.9698;29.1873;37.599;71;300;30;14:00:35
11711;29.9698;29.1795;37.599;96;300;30;14:00:35
11712;29.9698;29.1873;37.599;96;300;30;14:00:36
11713;29.9698;29.1873;37.599;96;300;30;14:00:36
11714;29.9777;29.1951;37.599;96;300;30;14:00:37
11715;29.9777;29.1951;37.599;71;300;30;14:00:37
11716;29.9777;29.1951;37.599;71;300;30;14:00:38
11717;29.9855;29.2108;37.599;71;300;30;14:00:38
11718;29.9855;29.2186;37.599;46;300;30;14:00:39
11719;30.0011;29.2186;37.599;46;300;30;14:00:39
11720;30.0011;29.2264;37.599;None;300;30;14:00:40
11721;30.0011;29.2343;37.599;None;300;30;14:00:40
11722;30.009;29.2343;37.599;None;300;30;14:00:41
11723;30.0168;29.2421;37.599;None;300;30;14:00:41
11724;30.0168;29.2421;37.599;None;300;30;14:00:42
11725;30.0246;29.246;37.599;None;300;30;14:00:42
11726;30.0285;29.246;37.599;None;300;30;14:00:43
11727;30.0168;29.2499;37.599;None;300;30;14:00:43
11728;30.0246;29.2499;37.599;None;300;30;14:00:44
11729;30.0168;29.2538;37.599;None;300;30;14:00:44
11730;30.0246;29.2538;37.599;None;300;30;14:00:45
11731;30.009;29.2538;37.599;None;300;30;14:00:45
11732;30.009;29.2538;37.599;None;300;30;14:00:46
11733;30.0011;29.2538;37.599;None;300;30;14:00:46
11734;30.0011;29.2538;37.599;None;300;30;14:00:47
11735;30.0011;29.2538;37.599;None;300;30;14:00:47
11736;29.9933;29.2538;37.599;None;300;30;14:00:48
11737;30.0011;29.2577;37.599;21;300;30;14:00:48
11738;29.9933;29.2538;37.599;None;300;30;14:00:49
11739;29.9933;29.2577;37.599;21;300;30;14:00:49
11740;29.9855;29.2577;37.599;21;300;30;14:00:50
11741;29.9855;29.2499;37.599;46;300;30;14:00:50
11742;29.9855;29.2577;37.599;46;300;30;14:00:51
11743;29.9777;29.2577;37.599;46;300;30;14:00:51
11744;29.9855;29.2577;37.599;71;300;30;14:00:52
11745;29.9933;29.2538;37.599;46;300;30;14:00:52
11746;29.9855;29.2617;37.599;21;300;30;14:00:53
11747;29.9777;29.2617;37.599;46;300;30;14:00:53
11748;29.9855;29.2617;37.599;71;300;30;14:00:54
11749;29.9855;29.2695;37.599;46;300;30;14:00:54
11750;29.9777;29.2617;37.599;46;300;30;14:00:55
11751;29.9777;29.2695;37.599;71;300;30;14:00:55
11752;29.9855;29.2695;37.599;71;300;30;14:00:56
11753;29.9933;29.2773;37.599;46;300;30;14:00:56
11754;30.0011;29.2773;37.599;21;300;30;14:00:57
11755;29.9933;29.2773;37.599;None;300;30;14:00:57
11756;29.9933;29.2851;37.599;21;300;30;14:00:58
11757;30.009;29.2851;37.599;21;300;30;14:00:58
11758;30.0011;29.2851;37.599;None;300;30;14:00:59
11759;29.9933;29.293;37.599;None;300;30;14:00:59
11760;30.009;29.2851;37.599;21;300;30;14:01:00
11761;30.0011;29.293;37.599;None;300;30;14:01:00
11762;30.0011;29.2851;37.599;None;300;30;14:01:01
11763;30.0011;29.2851;37.599;None;300;30;14:01:01
11764;29.9933;29.293;37.599;None;300;30;14:01:02
11765;29.9933;29.293;37.599;21;300;30;14:01:02
11766;29.9933;29.293;37.599;21;300;30;14:01:03
11767;29.9855;29.293;37.599;21;300;30;14:01:03
11768;29.9855;29.293;37.599;46;300;30;14:01:04
11769;29.9777;29.2851;37.599;46;300;30;14:01:04
11770;29.9777;29.2851;37.599;71;300;30;14:01:05
11771;29.9777;29.293;37.599;71;300;30;14:01:05
11772;29.9855;29.293;37.599;71;300;30;14:01:06
11773;29.9855;29.293;37.599;46;300;30;14:01:06
11774;29.9933;29.3008;37.599;46;300;30;14:01:07
11775;29.9777;29.2851;37.599;21;300;30;14:01:07
11776;29.9855;29.3086;37.599;71;300;30;14:01:08
11777;29.9855;29.3086;37.599;46;300;30;14:01:08
11778;29.9855;29.3164;37.599;46;300;30;14:01:09
11779;29.9855;29.3164;37.599;46;300;30;14:01:09
11780;29.9855;29.3164;37.599;46;300;30;14:01:10
11781;29.9933;29.3321;37.599;46;300;30;14:01:10
11782;29.9855;29.3243;37.599;21;300;30;14:01:11
11783;29.9933;29.3399;37.599;46;300;30;14:01:11
11784;29.9933;29.3399;37.599;21;300;30;14:01:12
11785;30.0011;29.3556;37.599;21;300;30;14:01:12
11786;29.9855;29.3477;37.599;None;300;30;14:01:13
11787;29.9933;29.3477;37.599;46;300;30;14:01:13
11788;29.9933;29.3477;37.599;21;300;30;14:01:14
11789;29.9933;29.3634;37.599;21;300;30;14:01:14
11790;30.0011;29.3556;37.599;21;300;30;14:01:15
11791;29.9933;29.3634;37.599;None;300;30;14:01:15
11792;30.009;29.3634;37.599;21;300;30;14:01:16
11793;29.9933;29.3634;37.599;None;300;30;14:01:16
11794;30.009;29.3634;37.599;21;300;30;14:01:17
11795;30.009;29.3634;37.599;None;300;30;14:01:17
11796;30.0011;29.3556;37.599;None;300;30;14:01:18
11797;30.0011;29.3556;37.599;None;300;30;14:01:18
11798;29.9933;29.3556;37.599;None;300;30;14:01:19
11799;30.0011;29.3634;37.599;21;300;30;14:01:19
11800;29.9933;29.3556;37.599;None;300;30;14:01:20
11801;29.9933;29.3556;37.599;21;300;30;14:01:20
11802;29.9933;29.3634;37.599;21;300;30;14:01:21
11803;29.9855;29.3556;37.599;21;300;30;14:01:21
11804;29.9933;29.3634;37.599;46;300;30;14:01:22
11805;29.9855;29.3634;37.599;21;300;30;14:01:22
11806;29.9855;29.3712;37.599;46;300;30;14:01:23
11807;29.9777;29.3634;37.599;46;300;30;14:01:23
11808;29.9777;29.3712;37.599;71;300;30;14:01:24
11809;29.9855;29.379;37.599;71;300;30;14:01:24
11810;29.9855;29.379;37.599;46;300;30;14:01:25
11811;29.9855;29.379;37.599;46;300;30;14:01:25
11812;29.9933;29.379;37.599;46;300;30;14:01:26
11813;29.9855;29.3712;37.599;21;300;30;14:01:26
11814;29.9933;29.3869;37.599;46;300;30;14:01:27
11815;30.0011;29.3869;37.599;21;300;30;14:01:27
11816;30.0011;29.3869;37.599;None;300;30;14:01:28
11817;29.9933;29.4025;37.599;None;300;30;14:01:28
11818;30.0011;29.3947;37.599;21;300;30;14:01:29
11819;29.9933;29.4025;37.599;None;300;30;14:01:29
11820;29.9933;29.4025;37.599;21;300;30;14:01:30
11821;29.9933;29.4025;37.599;21;300;30;14:01:30
11822;29.9933;29.4025;37.599;21;300;30;14:01:31
11823;30.0011;29.4025;37.599;21;300;30;14:01:31
11824;29.9933;29.3947;37.599;None;300;30;14:01:32
11825;29.9933;29.4025;37.599;21;300;30;14:01:32
11826;29.9933;29.4025;37.599;21;300;30;14:01:33
11827;29.9933;29.4025;37.599;21;300;30;14:01:33
11828;29.9933;29.4103;37.599;21;300;30;14:01:34
11829;29.9855;29.4103;37.599;21;300;30;14:01:34
11830;29.9933;29.4103;37.599;46;300;30;14:01:35
11831;29.9855;29.4182;37.599;21;300;30;14:01:35
11832;29.9855;29.4103;37.599;46;300;30;14:01:36
11833;29.9933;29.4182;37.599;46;300;30;14:01:36
11834;29.9777;29.4103;37.599;21;300;30;14:01:37
