Number;DT1;DT2;DT3;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;;;
16599;30.0363;29.8564;17.9662;37.599;None;1000;30;13:23:55;;;;;;;;;;;
16600;30.0324;29.8525;17.9741;37.599;None;1000;30;13:23:55;;;;;;;;;;;
16601;30.0324;29.8564;17.9662;37.599;None;1000;30;13:23:56;;;;;;;;;;;
16602;30.0324;29.8525;17.9741;37.599;None;1000;30;13:23:56;;;;;;;;;;;
16603;30.0324;29.8525;17.9741;37.599;None;1000;30;13:23:57;;;;;;;;;;;
16604;30.0285;29.8564;17.9662;37.599;None;1000;30;13:23:57;;;;;;;;;;;
16605;30.0285;29.8525;17.9662;37.599;None;1000;30;13:23:58;;;;;;;;;;;
16606;30.0285;29.8525;17.9662;37.599;None;1000;30;13:23:58;;;;;;;;;;;
16607;30.0168;29.8485;17.9741;37.599;None;1000;30;13:23:59;;;;;;;;;;;
16608;30.0246;29.8525;17.9741;37.599;None;1000;30;13:23:59;;;;;;;;;;;
16609;30.0168;29.8407;17.9741;37.599;None;1000;30;13:24:00;;;;;;;;;;;
16610;30.0168;29.8485;17.9662;37.599;None;1000;30;13:24:00;;;;;;;;;;;
16611;30.009;29.8407;17.9662;37.599;None;1000;30;13:24:01;;;;;;;;;;;
16612;30.0168;29.8407;17.9584;37.599;None;1000;30;13:24:01;;;;;;;;;;;
16613;30.0011;29.8485;17.9584;37.599;None;1000;30;13:24:02;;;;;;;;;;;
16614;30.0011;29.8485;17.9584;37.599;None;1000;30;13:24:02;;;;;;;;;;;
16615;30.0011;29.8485;17.9584;37.599;None;1000;30;13:24:03;;;;;;;;;;;
16616;30.0011;29.8407;17.9506;37.599;None;1000;30;13:24:03;;;;;;;;;;;
16617;29.9933;29.8407;17.9584;37.599;None;1000;30;13:24:04;;;;;;;;;;;
16618;30.0011;29.8407;17.9584;37.599;71;1000;30;13:24:04;;;;;;;;;;;
16619;29.9933;29.8407;17.9584;37.599;None;1000;30;13:24:05;;;;;;;;;;;
16620;29.9933;29.8407;17.9584;37.599;71;1000;30;13:24:05;;;;;;;;;;;
16621;30.0011;29.8329;17.9584;37.599;71;1000;30;13:24:06;;;;;;;;;;;
16622;29.9933;29.8407;17.9584;37.599;None;1000;30;13:24:06;;;;;;;;;;;
16623;30.0011;29.8407;17.9584;37.599;71;1000;30;13:24:07;;;;;;;;;;;
16624;30.0011;29.8485;17.9584;37.599;None;1000;30;13:24:07;;;;;;;;;;;
16625;30.009;29.8525;17.9584;37.599;None;1000;30;13:24:08;;;;;;;;;;;
16626;30.0011;29.8485;17.9506;37.599;None;1000;30;13:24:08;;;;;;;;;;;
16627;29.9855;29.8525;17.9584;37.599;None;1000;30;13:24:09;;;;;;;;;;;
16628;30.0011;29.8525;17.9584;37.599;154;1000;30;13:24:09;;;;;;;;;;;
16629;30.0011;29.8485;17.9584;37.599;None;1000;30;13:24:10;;;;;;;;;;;
16630;30.0011;29.8485;17.9662;37.599;None;1000;30;13:24:10;;;;;;;;;;;
16631;30.0011;29.8485;17.9506;37.599;None;1000;30;13:24:11;;;;;;;;;;;
16632;30.0011;29.8446;17.9584;37.599;None;1000;30;13:24:11;;;;;;;;;;;
16633;29.9933;29.8485;17.9584;37.599;None;1000;30;13:24:12;;;;;;;;;;;
16634;29.9855;29.8407;17.9506;37.599;71;1000;30;13:24:12;;;;;;;;;;;
16635;29.9855;29.8407;17.9584;37.599;154;1000;30;13:24:13;;;;;;;;;;;
16636;29.9933;29.8329;17.9584;37.599;154;1000;30;13:24:13;;;;;;;;;;;
16637;29.9777;29.8329;17.9584;37.599;71;1000;30;13:24:14;;;;;;;;;;;
16638;29.9855;29.8407;17.9506;37.599;237;1000;30;13:24:14;;;;;;;;;;;
16639;30.0011;29.8407;17.9662;37.599;154;1000;30;13:24:15;;;;;;;;;;;
16640;30.009;29.8485;17.9506;37.599;None;1000;30;13:24:15;;;;;;;;;;;
16641;30.0168;29.8525;17.9506;37.599;None;1000;30;13:24:16;;;;;;;;;;;
16642;30.0246;29.8525;17.9506;37.599;None;1000;30;13:24:16;;;;;;;;;;;
16643;30.0246;29.8564;17.9584;37.599;None;1000;30;13:24:17;;;;;;;;;;;
16644;30.0324;29.8564;17.9506;37.599;None;1000;30;13:24:17;;;;;;;;;;;
16645;30.0285;29.8525;17.9584;37.599;None;1000;30;13:24:18;;;;;;;;;;;
16646;30.0363;29.8603;17.9584;37.599;None;1000;30;13:24:18;;;;;;;;;;;
16647;30.0363;29.8603;17.9584;37.599;None;1000;30;13:24:19;;;;;;;;;;;
16648;30.0403;29.8642;17.9584;37.599;None;1000;30;13:24:19;;;;;;;;;;;
16649;30.0403;29.8603;17.9584;37.599;None;1000;30;13:24:20;;;;;;;;;;;
16650;30.0363;29.8603;17.9584;37.599;None;1000;30;13:24:20;;;;;;;;;;;
16651;30.0403;29.8564;17.9584;37.599;None;1000;30;13:24:21;;;;;;;;;;;
16652;30.0403;29.8642;17.9584;37.599;None;1000;30;13:24:21;;;;;;;;;;;
16653;30.0403;29.8603;17.9506;37.599;None;1000;30;13:24:22;;;;;;;;;;;
16654;30.0363;29.8603;17.9584;37.599;None;1000;30;13:24:22;;;;;;;;;;;
16655;30.0403;29.8603;17.9584;37.599;None;1000;30;13:24:23;;;;;;;;;;;
16656;30.0403;29.8603;17.9662;37.599;None;1000;30;13:24:23;;;;;;;;;;;
16657;30.0363;29.8603;17.9506;37.599;None;1000;30;13:24:24;;;;;;;;;;;
16658;30.0403;29.8603;17.9584;37.599;None;1000;30;13:24:24;;;;;;;;;;;
16659;30.0363;29.8603;17.9506;37.599;None;1000;30;13:24:25;;;;;;;;;;;
16660;30.0363;29.8603;17.9506;37.599;None;1000;30;13:24:25;;;;;;;;;;;
16661;30.0363;29.8603;17.9506;37.599;None;1000;30;13:24:26;;;;;;;;;;;
16662;30.0363;29.8603;17.9506;37.599;None;1000;30;13:24:26;;;;;;;;;;;
16663;30.0363;29.8603;17.9506;37.599;None;1000;30;13:24:27;;;;;;;;;;;
16664;30.0363;29.8564;17.9584;37.599;None;1000;30;13:24:27;;;;;;;;;;;
16665;30.0363;29.8564;17.9662;37.599;None;1000;30;13:24:28;;;;;;;;;;;
16666;30.0324;29.8525;17.9584;37.599;None;1000;30;13:24:28;;;;;;;;;;;
16667;30.0363;29.8525;17.9584;37.599;None;1000;30;13:24:29;;;;;;;;;;;
16668;30.0324;29.8525;17.9584;37.599;None;1000;30;13:24:29;;;;;;;;;;;
16669;30.0324;29.8485;17.9584;37.599;None;1000;30;13:24:30;;;;;;;;;;;
16670;30.0324;29.8525;17.9662;37.599;None;1000;30;13:24:30;;;;;;;;;;;
16671;30.0324;29.8407;17.9741;37.599;None;1000;30;13:24:31;;;;;;;;;;;
